Count_bfp_objects,Count_gfp_objects,FileName_bfp,FileName_gfp,ImageNumber
2921.0,1061.0,"B10_-1_3_1_Stitched[DAPI 377,447]_025.tif","B10_-1_2_1_Stitched[GFP 469,525]_025.tif",25
3226.0,1086.0,"B10_-1_3_1_Stitched[DAPI 377,447]_026.tif","B10_-1_2_1_Stitched[GFP 469,525]_026.tif",26
3303.0,1088.0,"B10_-1_3_1_Stitched[DAPI 377,447]_027.tif","B10_-1_2_1_Stitched[GFP 469,525]_027.tif",27
3552.0,1084.0,"B10_-1_3_1_Stitched[DAPI 377,447]_028.tif","B10_-1_2_1_Stitched[GFP 469,525]_028.tif",28
3734.0,1081.0,"B10_-1_3_1_Stitched[DAPI 377,447]_029.tif","B10_-1_2_1_Stitched[GFP 469,525]_029.tif",29
3954.0,1037.0,"B10_-1_3_1_Stitched[DAPI 377,447]_030.tif","B10_-1_2_1_Stitched[GFP 469,525]_030.tif",30
4042.0,993.0,"B10_-1_3_1_Stitched[DAPI 377,447]_031.tif","B10_-1_2_1_Stitched[GFP 469,525]_031.tif",31
3985.0,973.0,"B10_-1_3_1_Stitched[DAPI 377,447]_032.tif","B10_-1_2_1_Stitched[GFP 469,525]_032.tif",32
4366.0,908.0,"B10_-1_3_1_Stitched[DAPI 377,447]_033.tif","B10_-1_2_1_Stitched[GFP 469,525]_033.tif",33
4530.0,878.0,"B10_-1_3_1_Stitched[DAPI 377,447]_034.tif","B10_-1_2_1_Stitched[GFP 469,525]_034.tif",34
4491.0,801.0,"B10_-1_3_1_Stitched[DAPI 377,447]_035.tif","B10_-1_2_1_Stitched[GFP 469,525]_035.tif",35
4790.0,758.0,"B10_-1_3_1_Stitched[DAPI 377,447]_036.tif","B10_-1_2_1_Stitched[GFP 469,525]_036.tif",36
4861.0,676.0,"B10_-1_3_1_Stitched[DAPI 377,447]_037.tif","B10_-1_2_1_Stitched[GFP 469,525]_037.tif",37
4885.0,623.0,"B10_-1_3_1_Stitched[DAPI 377,447]_038.tif","B10_-1_2_1_Stitched[GFP 469,525]_038.tif",38
5256.0,640.0,"B10_-1_3_1_Stitched[DAPI 377,447]_039.tif","B10_-1_2_1_Stitched[GFP 469,525]_039.tif",39
390.0,123.0,"B11_-1_3_1_Stitched[DAPI 377,447]_001.tif","B11_-1_2_1_Stitched[GFP 469,525]_001.tif",40
491.0,170.0,"B11_-1_3_1_Stitched[DAPI 377,447]_002.tif","B11_-1_2_1_Stitched[GFP 469,525]_002.tif",41
527.0,179.0,"B11_-1_3_1_Stitched[DAPI 377,447]_003.tif","B11_-1_2_1_Stitched[GFP 469,525]_003.tif",42
544.0,190.0,"B11_-1_3_1_Stitched[DAPI 377,447]_004.tif","B11_-1_2_1_Stitched[GFP 469,525]_004.tif",43
584.0,199.0,"B11_-1_3_1_Stitched[DAPI 377,447]_005.tif","B11_-1_2_1_Stitched[GFP 469,525]_005.tif",44
634.0,215.0,"B11_-1_3_1_Stitched[DAPI 377,447]_006.tif","B11_-1_2_1_Stitched[GFP 469,525]_006.tif",45
651.0,217.0,"B11_-1_3_1_Stitched[DAPI 377,447]_007.tif","B11_-1_2_1_Stitched[GFP 469,525]_007.tif",46
710.0,243.0,"B11_-1_3_1_Stitched[DAPI 377,447]_008.tif","B11_-1_2_1_Stitched[GFP 469,525]_008.tif",47
756.0,280.0,"B11_-1_3_1_Stitched[DAPI 377,447]_009.tif","B11_-1_2_1_Stitched[GFP 469,525]_009.tif",48
826.0,305.0,"B11_-1_3_1_Stitched[DAPI 377,447]_010.tif","B11_-1_2_1_Stitched[GFP 469,525]_010.tif",49
922.0,327.0,"B11_-1_3_1_Stitched[DAPI 377,447]_011.tif","B11_-1_2_1_Stitched[GFP 469,525]_011.tif",50
939.0,364.0,"B11_-1_3_1_Stitched[DAPI 377,447]_012.tif","B11_-1_2_1_Stitched[GFP 469,525]_012.tif",51
1059.0,424.0,"B11_-1_3_1_Stitched[DAPI 377,447]_013.tif","B11_-1_2_1_Stitched[GFP 469,525]_013.tif",52
1130.0,447.0,"B11_-1_3_1_Stitched[DAPI 377,447]_014.tif","B11_-1_2_1_Stitched[GFP 469,525]_014.tif",53
1247.0,495.0,"B11_-1_3_1_Stitched[DAPI 377,447]_015.tif","B11_-1_2_1_Stitched[GFP 469,525]_015.tif",54
1358.0,537.0,"B11_-1_3_1_Stitched[DAPI 377,447]_016.tif","B11_-1_2_1_Stitched[GFP 469,525]_016.tif",55
1520.0,607.0,"B11_-1_3_1_Stitched[DAPI 377,447]_017.tif","B11_-1_2_1_Stitched[GFP 469,525]_017.tif",56
1615.0,646.0,"B11_-1_3_1_Stitched[DAPI 377,447]_018.tif","B11_-1_2_1_Stitched[GFP 469,525]_018.tif",57
1799.0,676.0,"B11_-1_3_1_Stitched[DAPI 377,447]_019.tif","B11_-1_2_1_Stitched[GFP 469,525]_019.tif",58
1926.0,717.0,"B11_-1_3_1_Stitched[DAPI 377,447]_020.tif","B11_-1_2_1_Stitched[GFP 469,525]_020.tif",59
2079.0,741.0,"B11_-1_3_1_Stitched[DAPI 377,447]_021.tif","B11_-1_2_1_Stitched[GFP 469,525]_021.tif",60
2307.0,796.0,"B11_-1_3_1_Stitched[DAPI 377,447]_022.tif","B11_-1_2_1_Stitched[GFP 469,525]_022.tif",61
2525.0,827.0,"B11_-1_3_1_Stitched[DAPI 377,447]_023.tif","B11_-1_2_1_Stitched[GFP 469,525]_023.tif",62
2620.0,863.0,"B11_-1_3_1_Stitched[DAPI 377,447]_024.tif","B11_-1_2_1_Stitched[GFP 469,525]_024.tif",63
2790.0,912.0,"B11_-1_3_1_Stitched[DAPI 377,447]_025.tif","B11_-1_2_1_Stitched[GFP 469,525]_025.tif",64
3037.0,974.0,"B11_-1_3_1_Stitched[DAPI 377,447]_026.tif","B11_-1_2_1_Stitched[GFP 469,525]_026.tif",65
3216.0,984.0,"B11_-1_3_1_Stitched[DAPI 377,447]_027.tif","B11_-1_2_1_Stitched[GFP 469,525]_027.tif",66
3236.0,964.0,"B11_-1_3_1_Stitched[DAPI 377,447]_028.tif","B11_-1_2_1_Stitched[GFP 469,525]_028.tif",67
3539.0,993.0,"B11_-1_3_1_Stitched[DAPI 377,447]_029.tif","B11_-1_2_1_Stitched[GFP 469,525]_029.tif",68
3818.0,1046.0,"B11_-1_3_1_Stitched[DAPI 377,447]_030.tif","B11_-1_2_1_Stitched[GFP 469,525]_030.tif",69
3895.0,1026.0,"B11_-1_3_1_Stitched[DAPI 377,447]_031.tif","B11_-1_2_1_Stitched[GFP 469,525]_031.tif",70
3779.0,1006.0,"B11_-1_3_1_Stitched[DAPI 377,447]_032.tif","B11_-1_2_1_Stitched[GFP 469,525]_032.tif",71
4554.0,979.0,"B11_-1_3_1_Stitched[DAPI 377,447]_033.tif","B11_-1_2_1_Stitched[GFP 469,525]_033.tif",72
4294.0,957.0,"B11_-1_3_1_Stitched[DAPI 377,447]_034.tif","B11_-1_2_1_Stitched[GFP 469,525]_034.tif",73
4873.0,930.0,"B11_-1_3_1_Stitched[DAPI 377,447]_035.tif","B11_-1_2_1_Stitched[GFP 469,525]_035.tif",74
4891.0,909.0,"B11_-1_3_1_Stitched[DAPI 377,447]_036.tif","B11_-1_2_1_Stitched[GFP 469,525]_036.tif",75
4794.0,880.0,"B11_-1_3_1_Stitched[DAPI 377,447]_037.tif","B11_-1_2_1_Stitched[GFP 469,525]_037.tif",76
5003.0,856.0,"B11_-1_3_1_Stitched[DAPI 377,447]_038.tif","B11_-1_2_1_Stitched[GFP 469,525]_038.tif",77
5036.0,859.0,"B11_-1_3_1_Stitched[DAPI 377,447]_039.tif","B11_-1_2_1_Stitched[GFP 469,525]_039.tif",78
330.0,124.0,"B2_-1_3_1_Stitched[DAPI 377,447]_001.tif","B2_-1_2_1_Stitched[GFP 469,525]_001.tif",79
455.0,168.0,"B2_-1_3_1_Stitched[DAPI 377,447]_002.tif","B2_-1_2_1_Stitched[GFP 469,525]_002.tif",80
485.0,209.0,"B2_-1_3_1_Stitched[DAPI 377,447]_003.tif","B2_-1_2_1_Stitched[GFP 469,525]_003.tif",81
532.0,216.0,"B2_-1_3_1_Stitched[DAPI 377,447]_004.tif","B2_-1_2_1_Stitched[GFP 469,525]_004.tif",82
545.0,239.0,"B2_-1_3_1_Stitched[DAPI 377,447]_005.tif","B2_-1_2_1_Stitched[GFP 469,525]_005.tif",83
607.0,252.0,"B2_-1_3_1_Stitched[DAPI 377,447]_006.tif","B2_-1_2_1_Stitched[GFP 469,525]_006.tif",84
648.0,264.0,"B2_-1_3_1_Stitched[DAPI 377,447]_007.tif","B2_-1_2_1_Stitched[GFP 469,525]_007.tif",85
691.0,327.0,"B2_-1_3_1_Stitched[DAPI 377,447]_008.tif","B2_-1_2_1_Stitched[GFP 469,525]_008.tif",86
777.0,382.0,"B2_-1_3_1_Stitched[DAPI 377,447]_009.tif","B2_-1_2_1_Stitched[GFP 469,525]_009.tif",87
816.0,422.0,"B2_-1_3_1_Stitched[DAPI 377,447]_010.tif","B2_-1_2_1_Stitched[GFP 469,525]_010.tif",88
969.0,494.0,"B2_-1_3_1_Stitched[DAPI 377,447]_011.tif","B2_-1_2_1_Stitched[GFP 469,525]_011.tif",89
1107.0,585.0,"B2_-1_3_1_Stitched[DAPI 377,447]_012.tif","B2_-1_2_1_Stitched[GFP 469,525]_012.tif",90
1194.0,649.0,"B2_-1_3_1_Stitched[DAPI 377,447]_013.tif","B2_-1_2_1_Stitched[GFP 469,525]_013.tif",91
1346.0,734.0,"B2_-1_3_1_Stitched[DAPI 377,447]_014.tif","B2_-1_2_1_Stitched[GFP 469,525]_014.tif",92
1495.0,867.0,"B2_-1_3_1_Stitched[DAPI 377,447]_015.tif","B2_-1_2_1_Stitched[GFP 469,525]_015.tif",93
1693.0,985.0,"B2_-1_3_1_Stitched[DAPI 377,447]_016.tif","B2_-1_2_1_Stitched[GFP 469,525]_016.tif",94
1856.0,1150.0,"B2_-1_3_1_Stitched[DAPI 377,447]_017.tif","B2_-1_2_1_Stitched[GFP 469,525]_017.tif",95
2144.0,1320.0,"B2_-1_3_1_Stitched[DAPI 377,447]_018.tif","B2_-1_2_1_Stitched[GFP 469,525]_018.tif",96
2470.0,1539.0,"B2_-1_3_1_Stitched[DAPI 377,447]_019.tif","B2_-1_2_1_Stitched[GFP 469,525]_019.tif",97
2730.0,1711.0,"B2_-1_3_1_Stitched[DAPI 377,447]_020.tif","B2_-1_2_1_Stitched[GFP 469,525]_020.tif",98
3068.0,1985.0,"B2_-1_3_1_Stitched[DAPI 377,447]_021.tif","B2_-1_2_1_Stitched[GFP 469,525]_021.tif",99
3333.0,2207.0,"B2_-1_3_1_Stitched[DAPI 377,447]_022.tif","B2_-1_2_1_Stitched[GFP 469,525]_022.tif",100
3811.0,2499.0,"B2_-1_3_1_Stitched[DAPI 377,447]_023.tif","B2_-1_2_1_Stitched[GFP 469,525]_023.tif",101
4259.0,2762.0,"B2_-1_3_1_Stitched[DAPI 377,447]_024.tif","B2_-1_2_1_Stitched[GFP 469,525]_024.tif",102
4597.0,3126.0,"B2_-1_3_1_Stitched[DAPI 377,447]_025.tif","B2_-1_2_1_Stitched[GFP 469,525]_025.tif",103
4682.0,3396.0,"B2_-1_3_1_Stitched[DAPI 377,447]_026.tif","B2_-1_2_1_Stitched[GFP 469,525]_026.tif",104
5226.0,3682.0,"B2_-1_3_1_Stitched[DAPI 377,447]_027.tif","B2_-1_2_1_Stitched[GFP 469,525]_027.tif",105
5713.0,3985.0,"B2_-1_3_1_Stitched[DAPI 377,447]_028.tif","B2_-1_2_1_Stitched[GFP 469,525]_028.tif",106
6043.0,4303.0,"B2_-1_3_1_Stitched[DAPI 377,447]_029.tif","B2_-1_2_1_Stitched[GFP 469,525]_029.tif",107
6320.0,4606.0,"B2_-1_3_1_Stitched[DAPI 377,447]_030.tif","B2_-1_2_1_Stitched[GFP 469,525]_030.tif",108
6661.0,4852.0,"B2_-1_3_1_Stitched[DAPI 377,447]_031.tif","B2_-1_2_1_Stitched[GFP 469,525]_031.tif",109
6674.0,5013.0,"B2_-1_3_1_Stitched[DAPI 377,447]_032.tif","B2_-1_2_1_Stitched[GFP 469,525]_032.tif",110
7120.0,5178.0,"B2_-1_3_1_Stitched[DAPI 377,447]_033.tif","B2_-1_2_1_Stitched[GFP 469,525]_033.tif",111
7299.0,5245.0,"B2_-1_3_1_Stitched[DAPI 377,447]_034.tif","B2_-1_2_1_Stitched[GFP 469,525]_034.tif",112
7416.0,5396.0,"B2_-1_3_1_Stitched[DAPI 377,447]_035.tif","B2_-1_2_1_Stitched[GFP 469,525]_035.tif",113
7050.0,5495.0,"B2_-1_3_1_Stitched[DAPI 377,447]_036.tif","B2_-1_2_1_Stitched[GFP 469,525]_036.tif",114
7542.0,5620.0,"B2_-1_3_1_Stitched[DAPI 377,447]_037.tif","B2_-1_2_1_Stitched[GFP 469,525]_037.tif",115
7733.0,5676.0,"B2_-1_3_1_Stitched[DAPI 377,447]_038.tif","B2_-1_2_1_Stitched[GFP 469,525]_038.tif",116
7657.0,5761.0,"B2_-1_3_1_Stitched[DAPI 377,447]_039.tif","B2_-1_2_1_Stitched[GFP 469,525]_039.tif",117
364.0,123.0,"B3_-1_3_1_Stitched[DAPI 377,447]_001.tif","B3_-1_2_1_Stitched[GFP 469,525]_001.tif",118
496.0,165.0,"B3_-1_3_1_Stitched[DAPI 377,447]_002.tif","B3_-1_2_1_Stitched[GFP 469,525]_002.tif",119
532.0,182.0,"B3_-1_3_1_Stitched[DAPI 377,447]_003.tif","B3_-1_2_1_Stitched[GFP 469,525]_003.tif",120
532.0,207.0,"B3_-1_3_1_Stitched[DAPI 377,447]_004.tif","B3_-1_2_1_Stitched[GFP 469,525]_004.tif",121
583.0,213.0,"B3_-1_3_1_Stitched[DAPI 377,447]_005.tif","B3_-1_2_1_Stitched[GFP 469,525]_005.tif",122
626.0,231.0,"B3_-1_3_1_Stitched[DAPI 377,447]_006.tif","B3_-1_2_1_Stitched[GFP 469,525]_006.tif",123
642.0,280.0,"B3_-1_3_1_Stitched[DAPI 377,447]_007.tif","B3_-1_2_1_Stitched[GFP 469,525]_007.tif",124
762.0,334.0,"B3_-1_3_1_Stitched[DAPI 377,447]_008.tif","B3_-1_2_1_Stitched[GFP 469,525]_008.tif",125
797.0,384.0,"B3_-1_3_1_Stitched[DAPI 377,447]_009.tif","B3_-1_2_1_Stitched[GFP 469,525]_009.tif",126
965.0,448.0,"B3_-1_3_1_Stitched[DAPI 377,447]_010.tif","B3_-1_2_1_Stitched[GFP 469,525]_010.tif",127
1016.0,509.0,"B3_-1_3_1_Stitched[DAPI 377,447]_011.tif","B3_-1_2_1_Stitched[GFP 469,525]_011.tif",128
1197.0,602.0,"B3_-1_3_1_Stitched[DAPI 377,447]_012.tif","B3_-1_2_1_Stitched[GFP 469,525]_012.tif",129
1318.0,703.0,"B3_-1_3_1_Stitched[DAPI 377,447]_013.tif","B3_-1_2_1_Stitched[GFP 469,525]_013.tif",130
1478.0,817.0,"B3_-1_3_1_Stitched[DAPI 377,447]_014.tif","B3_-1_2_1_Stitched[GFP 469,525]_014.tif",131
1631.0,959.0,"B3_-1_3_1_Stitched[DAPI 377,447]_015.tif","B3_-1_2_1_Stitched[GFP 469,525]_015.tif",132
1824.0,1129.0,"B3_-1_3_1_Stitched[DAPI 377,447]_016.tif","B3_-1_2_1_Stitched[GFP 469,525]_016.tif",133
2061.0,1288.0,"B3_-1_3_1_Stitched[DAPI 377,447]_017.tif","B3_-1_2_1_Stitched[GFP 469,525]_017.tif",134
2304.0,1457.0,"B3_-1_3_1_Stitched[DAPI 377,447]_018.tif","B3_-1_2_1_Stitched[GFP 469,525]_018.tif",135
2604.0,1683.0,"B3_-1_3_1_Stitched[DAPI 377,447]_019.tif","B3_-1_2_1_Stitched[GFP 469,525]_019.tif",136
2937.0,1940.0,"B3_-1_3_1_Stitched[DAPI 377,447]_020.tif","B3_-1_2_1_Stitched[GFP 469,525]_020.tif",137
3244.0,2216.0,"B3_-1_3_1_Stitched[DAPI 377,447]_021.tif","B3_-1_2_1_Stitched[GFP 469,525]_021.tif",138
3728.0,2524.0,"B3_-1_3_1_Stitched[DAPI 377,447]_022.tif","B3_-1_2_1_Stitched[GFP 469,525]_022.tif",139
4062.0,2812.0,"B3_-1_3_1_Stitched[DAPI 377,447]_023.tif","B3_-1_2_1_Stitched[GFP 469,525]_023.tif",140
4447.0,3175.0,"B3_-1_3_1_Stitched[DAPI 377,447]_024.tif","B3_-1_2_1_Stitched[GFP 469,525]_024.tif",141
4919.0,3582.0,"B3_-1_3_1_Stitched[DAPI 377,447]_025.tif","B3_-1_2_1_Stitched[GFP 469,525]_025.tif",142
5242.0,3942.0,"B3_-1_3_1_Stitched[DAPI 377,447]_026.tif","B3_-1_2_1_Stitched[GFP 469,525]_026.tif",143
5483.0,4225.0,"B3_-1_3_1_Stitched[DAPI 377,447]_027.tif","B3_-1_2_1_Stitched[GFP 469,525]_027.tif",144
6058.0,4588.0,"B3_-1_3_1_Stitched[DAPI 377,447]_028.tif","B3_-1_2_1_Stitched[GFP 469,525]_028.tif",145
6202.0,4924.0,"B3_-1_3_1_Stitched[DAPI 377,447]_029.tif","B3_-1_2_1_Stitched[GFP 469,525]_029.tif",146
6512.0,5231.0,"B3_-1_3_1_Stitched[DAPI 377,447]_030.tif","B3_-1_2_1_Stitched[GFP 469,525]_030.tif",147
6775.0,5430.0,"B3_-1_3_1_Stitched[DAPI 377,447]_031.tif","B3_-1_2_1_Stitched[GFP 469,525]_031.tif",148
6940.0,5633.0,"B3_-1_3_1_Stitched[DAPI 377,447]_032.tif","B3_-1_2_1_Stitched[GFP 469,525]_032.tif",149
7034.0,5730.0,"B3_-1_3_1_Stitched[DAPI 377,447]_033.tif","B3_-1_2_1_Stitched[GFP 469,525]_033.tif",150
7292.0,5906.0,"B3_-1_3_1_Stitched[DAPI 377,447]_034.tif","B3_-1_2_1_Stitched[GFP 469,525]_034.tif",151
7304.0,6029.0,"B3_-1_3_1_Stitched[DAPI 377,447]_035.tif","B3_-1_2_1_Stitched[GFP 469,525]_035.tif",152
7414.0,6071.0,"B3_-1_3_1_Stitched[DAPI 377,447]_036.tif","B3_-1_2_1_Stitched[GFP 469,525]_036.tif",153
7477.0,6199.0,"B3_-1_3_1_Stitched[DAPI 377,447]_037.tif","B3_-1_2_1_Stitched[GFP 469,525]_037.tif",154
7332.0,6240.0,"B3_-1_3_1_Stitched[DAPI 377,447]_038.tif","B3_-1_2_1_Stitched[GFP 469,525]_038.tif",155
7674.0,6360.0,"B3_-1_3_1_Stitched[DAPI 377,447]_039.tif","B3_-1_2_1_Stitched[GFP 469,525]_039.tif",156
376.0,141.0,"B4_-1_3_1_Stitched[DAPI 377,447]_001.tif","B4_-1_2_1_Stitched[GFP 469,525]_001.tif",157
477.0,184.0,"B4_-1_3_1_Stitched[DAPI 377,447]_002.tif","B4_-1_2_1_Stitched[GFP 469,525]_002.tif",158
524.0,199.0,"B4_-1_3_1_Stitched[DAPI 377,447]_003.tif","B4_-1_2_1_Stitched[GFP 469,525]_003.tif",159
531.0,232.0,"B4_-1_3_1_Stitched[DAPI 377,447]_004.tif","B4_-1_2_1_Stitched[GFP 469,525]_004.tif",160
576.0,248.0,"B4_-1_3_1_Stitched[DAPI 377,447]_005.tif","B4_-1_2_1_Stitched[GFP 469,525]_005.tif",161
623.0,276.0,"B4_-1_3_1_Stitched[DAPI 377,447]_006.tif","B4_-1_2_1_Stitched[GFP 469,525]_006.tif",162
663.0,332.0,"B4_-1_3_1_Stitched[DAPI 377,447]_007.tif","B4_-1_2_1_Stitched[GFP 469,525]_007.tif",163
691.0,403.0,"B4_-1_3_1_Stitched[DAPI 377,447]_008.tif","B4_-1_2_1_Stitched[GFP 469,525]_008.tif",164
831.0,470.0,"B4_-1_3_1_Stitched[DAPI 377,447]_009.tif","B4_-1_2_1_Stitched[GFP 469,525]_009.tif",165
920.0,512.0,"B4_-1_3_1_Stitched[DAPI 377,447]_010.tif","B4_-1_2_1_Stitched[GFP 469,525]_010.tif",166
987.0,596.0,"B4_-1_3_1_Stitched[DAPI 377,447]_011.tif","B4_-1_2_1_Stitched[GFP 469,525]_011.tif",167
1109.0,709.0,"B4_-1_3_1_Stitched[DAPI 377,447]_012.tif","B4_-1_2_1_Stitched[GFP 469,525]_012.tif",168
1228.0,808.0,"B4_-1_3_1_Stitched[DAPI 377,447]_013.tif","B4_-1_2_1_Stitched[GFP 469,525]_013.tif",169
1404.0,923.0,"B4_-1_3_1_Stitched[DAPI 377,447]_014.tif","B4_-1_2_1_Stitched[GFP 469,525]_014.tif",170
1479.0,1105.0,"B4_-1_3_1_Stitched[DAPI 377,447]_015.tif","B4_-1_2_1_Stitched[GFP 469,525]_015.tif",171
1690.0,1262.0,"B4_-1_3_1_Stitched[DAPI 377,447]_016.tif","B4_-1_2_1_Stitched[GFP 469,525]_016.tif",172
1933.0,1464.0,"B4_-1_3_1_Stitched[DAPI 377,447]_017.tif","B4_-1_2_1_Stitched[GFP 469,525]_017.tif",173
2077.0,1644.0,"B4_-1_3_1_Stitched[DAPI 377,447]_018.tif","B4_-1_2_1_Stitched[GFP 469,525]_018.tif",174
2319.0,1902.0,"B4_-1_3_1_Stitched[DAPI 377,447]_019.tif","B4_-1_2_1_Stitched[GFP 469,525]_019.tif",175
2601.0,2153.0,"B4_-1_3_1_Stitched[DAPI 377,447]_020.tif","B4_-1_2_1_Stitched[GFP 469,525]_020.tif",176
3075.0,2469.0,"B4_-1_3_1_Stitched[DAPI 377,447]_021.tif","B4_-1_2_1_Stitched[GFP 469,525]_021.tif",177
3292.0,2791.0,"B4_-1_3_1_Stitched[DAPI 377,447]_022.tif","B4_-1_2_1_Stitched[GFP 469,525]_022.tif",178
3529.0,3075.0,"B4_-1_3_1_Stitched[DAPI 377,447]_023.tif","B4_-1_2_1_Stitched[GFP 469,525]_023.tif",179
3910.0,3426.0,"B4_-1_3_1_Stitched[DAPI 377,447]_024.tif","B4_-1_2_1_Stitched[GFP 469,525]_024.tif",180
4383.0,3926.0,"B4_-1_3_1_Stitched[DAPI 377,447]_025.tif","B4_-1_2_1_Stitched[GFP 469,525]_025.tif",181
4613.0,4201.0,"B4_-1_3_1_Stitched[DAPI 377,447]_026.tif","B4_-1_2_1_Stitched[GFP 469,525]_026.tif",182
5249.0,4661.0,"B4_-1_3_1_Stitched[DAPI 377,447]_027.tif","B4_-1_2_1_Stitched[GFP 469,525]_027.tif",183
5547.0,5026.0,"B4_-1_3_1_Stitched[DAPI 377,447]_028.tif","B4_-1_2_1_Stitched[GFP 469,525]_028.tif",184
5644.0,5303.0,"B4_-1_3_1_Stitched[DAPI 377,447]_029.tif","B4_-1_2_1_Stitched[GFP 469,525]_029.tif",185
6100.0,5547.0,"B4_-1_3_1_Stitched[DAPI 377,447]_030.tif","B4_-1_2_1_Stitched[GFP 469,525]_030.tif",186
6223.0,5746.0,"B4_-1_3_1_Stitched[DAPI 377,447]_031.tif","B4_-1_2_1_Stitched[GFP 469,525]_031.tif",187
6340.0,5844.0,"B4_-1_3_1_Stitched[DAPI 377,447]_032.tif","B4_-1_2_1_Stitched[GFP 469,525]_032.tif",188
6590.0,6034.0,"B4_-1_3_1_Stitched[DAPI 377,447]_033.tif","B4_-1_2_1_Stitched[GFP 469,525]_033.tif",189
6723.0,6180.0,"B4_-1_3_1_Stitched[DAPI 377,447]_034.tif","B4_-1_2_1_Stitched[GFP 469,525]_034.tif",190
6890.0,6235.0,"B4_-1_3_1_Stitched[DAPI 377,447]_035.tif","B4_-1_2_1_Stitched[GFP 469,525]_035.tif",191
6738.0,6377.0,"B4_-1_3_1_Stitched[DAPI 377,447]_036.tif","B4_-1_2_1_Stitched[GFP 469,525]_036.tif",192
7002.0,6475.0,"B4_-1_3_1_Stitched[DAPI 377,447]_037.tif","B4_-1_2_1_Stitched[GFP 469,525]_037.tif",193
7064.0,6594.0,"B4_-1_3_1_Stitched[DAPI 377,447]_038.tif","B4_-1_2_1_Stitched[GFP 469,525]_038.tif",194
7116.0,6740.0,"B4_-1_3_1_Stitched[DAPI 377,447]_039.tif","B4_-1_2_1_Stitched[GFP 469,525]_039.tif",195
