Count_bfp_objects,Count_gfp_objects,FileName_bfp,FileName_gfp,ImageNumber
173.0,1899.0,"B10_-1_3_1_Stitched[DAPI 377,447]_018.tif","B10_-1_2_1_Stitched[GFP 469,525]_018.tif",18
219.0,2031.0,"B10_-1_3_1_Stitched[DAPI 377,447]_019.tif","B10_-1_2_1_Stitched[GFP 469,525]_019.tif",19
181.0,2107.0,"B10_-1_3_1_Stitched[DAPI 377,447]_020.tif","B10_-1_2_1_Stitched[GFP 469,525]_020.tif",20
215.0,2194.0,"B10_-1_3_1_Stitched[DAPI 377,447]_021.tif","B10_-1_2_1_Stitched[GFP 469,525]_021.tif",21
212.0,2319.0,"B10_-1_3_1_Stitched[DAPI 377,447]_022.tif","B10_-1_2_1_Stitched[GFP 469,525]_022.tif",22
197.0,2386.0,"B10_-1_3_1_Stitched[DAPI 377,447]_023.tif","B10_-1_2_1_Stitched[GFP 469,525]_023.tif",23
235.0,2491.0,"B10_-1_3_1_Stitched[DAPI 377,447]_024.tif","B10_-1_2_1_Stitched[GFP 469,525]_024.tif",24
283.0,2579.0,"B10_-1_3_1_Stitched[DAPI 377,447]_025.tif","B10_-1_2_1_Stitched[GFP 469,525]_025.tif",25
250.0,2570.0,"B10_-1_3_1_Stitched[DAPI 377,447]_026.tif","B10_-1_2_1_Stitched[GFP 469,525]_026.tif",26
285.0,2680.0,"B10_-1_3_1_Stitched[DAPI 377,447]_027.tif","B10_-1_2_1_Stitched[GFP 469,525]_027.tif",27
308.0,2683.0,"B10_-1_3_1_Stitched[DAPI 377,447]_028.tif","B10_-1_2_1_Stitched[GFP 469,525]_028.tif",28
319.0,2782.0,"B10_-1_3_1_Stitched[DAPI 377,447]_029.tif","B10_-1_2_1_Stitched[GFP 469,525]_029.tif",29
393.0,2841.0,"B10_-1_3_1_Stitched[DAPI 377,447]_030.tif","B10_-1_2_1_Stitched[GFP 469,525]_030.tif",30
401.0,2864.0,"B10_-1_3_1_Stitched[DAPI 377,447]_031.tif","B10_-1_2_1_Stitched[GFP 469,525]_031.tif",31
361.0,2810.0,"B10_-1_3_1_Stitched[DAPI 377,447]_032.tif","B10_-1_2_1_Stitched[GFP 469,525]_032.tif",32
427.0,2805.0,"B10_-1_3_1_Stitched[DAPI 377,447]_033.tif","B10_-1_2_1_Stitched[GFP 469,525]_033.tif",33
458.0,2838.0,"B10_-1_3_1_Stitched[DAPI 377,447]_034.tif","B10_-1_2_1_Stitched[GFP 469,525]_034.tif",34
473.0,2808.0,"B10_-1_3_1_Stitched[DAPI 377,447]_035.tif","B10_-1_2_1_Stitched[GFP 469,525]_035.tif",35
426.0,2756.0,"B10_-1_3_1_Stitched[DAPI 377,447]_036.tif","B10_-1_2_1_Stitched[GFP 469,525]_036.tif",36
529.0,2764.0,"B10_-1_3_1_Stitched[DAPI 377,447]_037.tif","B10_-1_2_1_Stitched[GFP 469,525]_037.tif",37
581.0,2756.0,"B10_-1_3_1_Stitched[DAPI 377,447]_038.tif","B10_-1_2_1_Stitched[GFP 469,525]_038.tif",38
127.0,470.0,"B11_-1_3_1_Stitched[DAPI 377,447]_001.tif","B11_-1_2_1_Stitched[GFP 469,525]_001.tif",39
182.0,518.0,"B11_-1_3_1_Stitched[DAPI 377,447]_002.tif","B11_-1_2_1_Stitched[GFP 469,525]_002.tif",40
226.0,558.0,"B11_-1_3_1_Stitched[DAPI 377,447]_003.tif","B11_-1_2_1_Stitched[GFP 469,525]_003.tif",41
267.0,617.0,"B11_-1_3_1_Stitched[DAPI 377,447]_004.tif","B11_-1_2_1_Stitched[GFP 469,525]_004.tif",42
280.0,651.0,"B11_-1_3_1_Stitched[DAPI 377,447]_005.tif","B11_-1_2_1_Stitched[GFP 469,525]_005.tif",43
304.0,682.0,"B11_-1_3_1_Stitched[DAPI 377,447]_006.tif","B11_-1_2_1_Stitched[GFP 469,525]_006.tif",44
337.0,754.0,"B11_-1_3_1_Stitched[DAPI 377,447]_007.tif","B11_-1_2_1_Stitched[GFP 469,525]_007.tif",45
363.0,841.0,"B11_-1_3_1_Stitched[DAPI 377,447]_008.tif","B11_-1_2_1_Stitched[GFP 469,525]_008.tif",46
427.0,936.0,"B11_-1_3_1_Stitched[DAPI 377,447]_009.tif","B11_-1_2_1_Stitched[GFP 469,525]_009.tif",47
399.0,1026.0,"B11_-1_3_1_Stitched[DAPI 377,447]_010.tif","B11_-1_2_1_Stitched[GFP 469,525]_010.tif",48
334.0,1135.0,"B11_-1_3_1_Stitched[DAPI 377,447]_011.tif","B11_-1_2_1_Stitched[GFP 469,525]_011.tif",49
278.0,1162.0,"B11_-1_3_1_Stitched[DAPI 377,447]_012.tif","B11_-1_2_1_Stitched[GFP 469,525]_012.tif",50
454.0,1300.0,"B11_-1_3_1_Stitched[DAPI 377,447]_013.tif","B11_-1_2_1_Stitched[GFP 469,525]_013.tif",51
426.0,1408.0,"B11_-1_3_1_Stitched[DAPI 377,447]_014.tif","B11_-1_2_1_Stitched[GFP 469,525]_014.tif",52
306.0,1457.0,"B11_-1_3_1_Stitched[DAPI 377,447]_015.tif","B11_-1_2_1_Stitched[GFP 469,525]_015.tif",53
308.0,1506.0,"B11_-1_3_1_Stitched[DAPI 377,447]_016.tif","B11_-1_2_1_Stitched[GFP 469,525]_016.tif",54
345.0,1595.0,"B11_-1_3_1_Stitched[DAPI 377,447]_017.tif","B11_-1_2_1_Stitched[GFP 469,525]_017.tif",55
328.0,1734.0,"B11_-1_3_1_Stitched[DAPI 377,447]_018.tif","B11_-1_2_1_Stitched[GFP 469,525]_018.tif",56
348.0,1796.0,"B11_-1_3_1_Stitched[DAPI 377,447]_019.tif","B11_-1_2_1_Stitched[GFP 469,525]_019.tif",57
341.0,1906.0,"B11_-1_3_1_Stitched[DAPI 377,447]_020.tif","B11_-1_2_1_Stitched[GFP 469,525]_020.tif",58
365.0,2007.0,"B11_-1_3_1_Stitched[DAPI 377,447]_021.tif","B11_-1_2_1_Stitched[GFP 469,525]_021.tif",59
341.0,2087.0,"B11_-1_3_1_Stitched[DAPI 377,447]_022.tif","B11_-1_2_1_Stitched[GFP 469,525]_022.tif",60
478.0,2157.0,"B11_-1_3_1_Stitched[DAPI 377,447]_023.tif","B11_-1_2_1_Stitched[GFP 469,525]_023.tif",61
472.0,2124.0,"B11_-1_3_1_Stitched[DAPI 377,447]_024.tif","B11_-1_2_1_Stitched[GFP 469,525]_024.tif",62
535.0,2160.0,"B11_-1_3_1_Stitched[DAPI 377,447]_025.tif","B11_-1_2_1_Stitched[GFP 469,525]_025.tif",63
515.0,2172.0,"B11_-1_3_1_Stitched[DAPI 377,447]_026.tif","B11_-1_2_1_Stitched[GFP 469,525]_026.tif",64
513.0,2171.0,"B11_-1_3_1_Stitched[DAPI 377,447]_027.tif","B11_-1_2_1_Stitched[GFP 469,525]_027.tif",65
530.0,2204.0,"B11_-1_3_1_Stitched[DAPI 377,447]_028.tif","B11_-1_2_1_Stitched[GFP 469,525]_028.tif",66
549.0,2325.0,"B11_-1_3_1_Stitched[DAPI 377,447]_029.tif","B11_-1_2_1_Stitched[GFP 469,525]_029.tif",67
580.0,2278.0,"B11_-1_3_1_Stitched[DAPI 377,447]_030.tif","B11_-1_2_1_Stitched[GFP 469,525]_030.tif",68
696.0,2284.0,"B11_-1_3_1_Stitched[DAPI 377,447]_031.tif","B11_-1_2_1_Stitched[GFP 469,525]_031.tif",69
767.0,2291.0,"B11_-1_3_1_Stitched[DAPI 377,447]_032.tif","B11_-1_2_1_Stitched[GFP 469,525]_032.tif",70
771.0,2299.0,"B11_-1_3_1_Stitched[DAPI 377,447]_033.tif","B11_-1_2_1_Stitched[GFP 469,525]_033.tif",71
1082.0,2379.0,"B11_-1_3_1_Stitched[DAPI 377,447]_034.tif","B11_-1_2_1_Stitched[GFP 469,525]_034.tif",72
1013.0,2394.0,"B11_-1_3_1_Stitched[DAPI 377,447]_035.tif","B11_-1_2_1_Stitched[GFP 469,525]_035.tif",73
880.0,2374.0,"B11_-1_3_1_Stitched[DAPI 377,447]_036.tif","B11_-1_2_1_Stitched[GFP 469,525]_036.tif",74
1134.0,2460.0,"B11_-1_3_1_Stitched[DAPI 377,447]_037.tif","B11_-1_2_1_Stitched[GFP 469,525]_037.tif",75
1045.0,2371.0,"B11_-1_3_1_Stitched[DAPI 377,447]_038.tif","B11_-1_2_1_Stitched[GFP 469,525]_038.tif",76
32.0,424.0,"B2_-1_3_1_Stitched[DAPI 377,447]_001.tif","B2_-1_2_1_Stitched[GFP 469,525]_001.tif",77
43.0,518.0,"B2_-1_3_1_Stitched[DAPI 377,447]_002.tif","B2_-1_2_1_Stitched[GFP 469,525]_002.tif",78
33.0,597.0,"B2_-1_3_1_Stitched[DAPI 377,447]_003.tif","B2_-1_2_1_Stitched[GFP 469,525]_003.tif",79
60.0,656.0,"B2_-1_3_1_Stitched[DAPI 377,447]_004.tif","B2_-1_2_1_Stitched[GFP 469,525]_004.tif",80
63.0,706.0,"B2_-1_3_1_Stitched[DAPI 377,447]_005.tif","B2_-1_2_1_Stitched[GFP 469,525]_005.tif",81
67.0,793.0,"B2_-1_3_1_Stitched[DAPI 377,447]_006.tif","B2_-1_2_1_Stitched[GFP 469,525]_006.tif",82
70.0,976.0,"B2_-1_3_1_Stitched[DAPI 377,447]_007.tif","B2_-1_2_1_Stitched[GFP 469,525]_007.tif",83
83.0,1188.0,"B2_-1_3_1_Stitched[DAPI 377,447]_008.tif","B2_-1_2_1_Stitched[GFP 469,525]_008.tif",84
79.0,1305.0,"B2_-1_3_1_Stitched[DAPI 377,447]_009.tif","B2_-1_2_1_Stitched[GFP 469,525]_009.tif",85
95.0,1420.0,"B2_-1_3_1_Stitched[DAPI 377,447]_010.tif","B2_-1_2_1_Stitched[GFP 469,525]_010.tif",86
122.0,1680.0,"B2_-1_3_1_Stitched[DAPI 377,447]_011.tif","B2_-1_2_1_Stitched[GFP 469,525]_011.tif",87
114.0,2018.0,"B2_-1_3_1_Stitched[DAPI 377,447]_012.tif","B2_-1_2_1_Stitched[GFP 469,525]_012.tif",88
113.0,2305.0,"B2_-1_3_1_Stitched[DAPI 377,447]_013.tif","B2_-1_2_1_Stitched[GFP 469,525]_013.tif",89
139.0,2586.0,"B2_-1_3_1_Stitched[DAPI 377,447]_014.tif","B2_-1_2_1_Stitched[GFP 469,525]_014.tif",90
170.0,2959.0,"B2_-1_3_1_Stitched[DAPI 377,447]_015.tif","B2_-1_2_1_Stitched[GFP 469,525]_015.tif",91
158.0,3439.0,"B2_-1_3_1_Stitched[DAPI 377,447]_016.tif","B2_-1_2_1_Stitched[GFP 469,525]_016.tif",92
183.0,4151.0,"B2_-1_3_1_Stitched[DAPI 377,447]_017.tif","B2_-1_2_1_Stitched[GFP 469,525]_017.tif",93
189.0,4439.0,"B2_-1_3_1_Stitched[DAPI 377,447]_018.tif","B2_-1_2_1_Stitched[GFP 469,525]_018.tif",94
188.0,4969.0,"B2_-1_3_1_Stitched[DAPI 377,447]_019.tif","B2_-1_2_1_Stitched[GFP 469,525]_019.tif",95
208.0,5530.0,"B2_-1_3_1_Stitched[DAPI 377,447]_020.tif","B2_-1_2_1_Stitched[GFP 469,525]_020.tif",96
318.0,6134.0,"B2_-1_3_1_Stitched[DAPI 377,447]_021.tif","B2_-1_2_1_Stitched[GFP 469,525]_021.tif",97
261.0,6610.0,"B2_-1_3_1_Stitched[DAPI 377,447]_022.tif","B2_-1_2_1_Stitched[GFP 469,525]_022.tif",98
283.0,6976.0,"B2_-1_3_1_Stitched[DAPI 377,447]_023.tif","B2_-1_2_1_Stitched[GFP 469,525]_023.tif",99
309.0,7357.0,"B2_-1_3_1_Stitched[DAPI 377,447]_024.tif","B2_-1_2_1_Stitched[GFP 469,525]_024.tif",100
399.0,7713.0,"B2_-1_3_1_Stitched[DAPI 377,447]_025.tif","B2_-1_2_1_Stitched[GFP 469,525]_025.tif",101
414.0,7992.0,"B2_-1_3_1_Stitched[DAPI 377,447]_026.tif","B2_-1_2_1_Stitched[GFP 469,525]_026.tif",102
490.0,8285.0,"B2_-1_3_1_Stitched[DAPI 377,447]_027.tif","B2_-1_2_1_Stitched[GFP 469,525]_027.tif",103
650.0,8359.0,"B2_-1_3_1_Stitched[DAPI 377,447]_028.tif","B2_-1_2_1_Stitched[GFP 469,525]_028.tif",104
475.0,8489.0,"B2_-1_3_1_Stitched[DAPI 377,447]_029.tif","B2_-1_2_1_Stitched[GFP 469,525]_029.tif",105
607.0,8523.0,"B2_-1_3_1_Stitched[DAPI 377,447]_030.tif","B2_-1_2_1_Stitched[GFP 469,525]_030.tif",106
668.0,8553.0,"B2_-1_3_1_Stitched[DAPI 377,447]_031.tif","B2_-1_2_1_Stitched[GFP 469,525]_031.tif",107
733.0,8517.0,"B2_-1_3_1_Stitched[DAPI 377,447]_032.tif","B2_-1_2_1_Stitched[GFP 469,525]_032.tif",108
673.0,8619.0,"B2_-1_3_1_Stitched[DAPI 377,447]_033.tif","B2_-1_2_1_Stitched[GFP 469,525]_033.tif",109
724.0,8588.0,"B2_-1_3_1_Stitched[DAPI 377,447]_034.tif","B2_-1_2_1_Stitched[GFP 469,525]_034.tif",110
848.0,8536.0,"B2_-1_3_1_Stitched[DAPI 377,447]_035.tif","B2_-1_2_1_Stitched[GFP 469,525]_035.tif",111
887.0,8470.0,"B2_-1_3_1_Stitched[DAPI 377,447]_036.tif","B2_-1_2_1_Stitched[GFP 469,525]_036.tif",112
758.0,8415.0,"B2_-1_3_1_Stitched[DAPI 377,447]_037.tif","B2_-1_2_1_Stitched[GFP 469,525]_037.tif",113
796.0,8429.0,"B2_-1_3_1_Stitched[DAPI 377,447]_038.tif","B2_-1_2_1_Stitched[GFP 469,525]_038.tif",114
46.0,344.0,"B3_-1_3_1_Stitched[DAPI 377,447]_001.tif","B3_-1_2_1_Stitched[GFP 469,525]_001.tif",115
43.0,428.0,"B3_-1_3_1_Stitched[DAPI 377,447]_002.tif","B3_-1_2_1_Stitched[GFP 469,525]_002.tif",116
45.0,467.0,"B3_-1_3_1_Stitched[DAPI 377,447]_003.tif","B3_-1_2_1_Stitched[GFP 469,525]_003.tif",117
51.0,540.0,"B3_-1_3_1_Stitched[DAPI 377,447]_004.tif","B3_-1_2_1_Stitched[GFP 469,525]_004.tif",118
48.0,582.0,"B3_-1_3_1_Stitched[DAPI 377,447]_005.tif","B3_-1_2_1_Stitched[GFP 469,525]_005.tif",119
61.0,627.0,"B3_-1_3_1_Stitched[DAPI 377,447]_006.tif","B3_-1_2_1_Stitched[GFP 469,525]_006.tif",120
54.0,780.0,"B3_-1_3_1_Stitched[DAPI 377,447]_007.tif","B3_-1_2_1_Stitched[GFP 469,525]_007.tif",121
76.0,942.0,"B3_-1_3_1_Stitched[DAPI 377,447]_008.tif","B3_-1_2_1_Stitched[GFP 469,525]_008.tif",122
63.0,1061.0,"B3_-1_3_1_Stitched[DAPI 377,447]_009.tif","B3_-1_2_1_Stitched[GFP 469,525]_009.tif",123
61.0,1196.0,"B3_-1_3_1_Stitched[DAPI 377,447]_010.tif","B3_-1_2_1_Stitched[GFP 469,525]_010.tif",124
90.0,1405.0,"B3_-1_3_1_Stitched[DAPI 377,447]_011.tif","B3_-1_2_1_Stitched[GFP 469,525]_011.tif",125
82.0,1688.0,"B3_-1_3_1_Stitched[DAPI 377,447]_012.tif","B3_-1_2_1_Stitched[GFP 469,525]_012.tif",126
122.0,1927.0,"B3_-1_3_1_Stitched[DAPI 377,447]_013.tif","B3_-1_2_1_Stitched[GFP 469,525]_013.tif",127
105.0,2213.0,"B3_-1_3_1_Stitched[DAPI 377,447]_014.tif","B3_-1_2_1_Stitched[GFP 469,525]_014.tif",128
127.0,2601.0,"B3_-1_3_1_Stitched[DAPI 377,447]_015.tif","B3_-1_2_1_Stitched[GFP 469,525]_015.tif",129
103.0,2968.0,"B3_-1_3_1_Stitched[DAPI 377,447]_016.tif","B3_-1_2_1_Stitched[GFP 469,525]_016.tif",130
162.0,3516.0,"B3_-1_3_1_Stitched[DAPI 377,447]_017.tif","B3_-1_2_1_Stitched[GFP 469,525]_017.tif",131
145.0,3903.0,"B3_-1_3_1_Stitched[DAPI 377,447]_018.tif","B3_-1_2_1_Stitched[GFP 469,525]_018.tif",132
138.0,4463.0,"B3_-1_3_1_Stitched[DAPI 377,447]_019.tif","B3_-1_2_1_Stitched[GFP 469,525]_019.tif",133
213.0,5031.0,"B3_-1_3_1_Stitched[DAPI 377,447]_020.tif","B3_-1_2_1_Stitched[GFP 469,525]_020.tif",134
292.0,5672.0,"B3_-1_3_1_Stitched[DAPI 377,447]_021.tif","B3_-1_2_1_Stitched[GFP 469,525]_021.tif",135
274.0,6181.0,"B3_-1_3_1_Stitched[DAPI 377,447]_022.tif","B3_-1_2_1_Stitched[GFP 469,525]_022.tif",136
235.0,6676.0,"B3_-1_3_1_Stitched[DAPI 377,447]_023.tif","B3_-1_2_1_Stitched[GFP 469,525]_023.tif",137
440.0,7093.0,"B3_-1_3_1_Stitched[DAPI 377,447]_024.tif","B3_-1_2_1_Stitched[GFP 469,525]_024.tif",138
330.0,7599.0,"B3_-1_3_1_Stitched[DAPI 377,447]_025.tif","B3_-1_2_1_Stitched[GFP 469,525]_025.tif",139
428.0,7809.0,"B3_-1_3_1_Stitched[DAPI 377,447]_026.tif","B3_-1_2_1_Stitched[GFP 469,525]_026.tif",140
506.0,8138.0,"B3_-1_3_1_Stitched[DAPI 377,447]_027.tif","B3_-1_2_1_Stitched[GFP 469,525]_027.tif",141
494.0,8188.0,"B3_-1_3_1_Stitched[DAPI 377,447]_028.tif","B3_-1_2_1_Stitched[GFP 469,525]_028.tif",142
540.0,8297.0,"B3_-1_3_1_Stitched[DAPI 377,447]_029.tif","B3_-1_2_1_Stitched[GFP 469,525]_029.tif",143
489.0,8390.0,"B3_-1_3_1_Stitched[DAPI 377,447]_030.tif","B3_-1_2_1_Stitched[GFP 469,525]_030.tif",144
882.0,8293.0,"B3_-1_3_1_Stitched[DAPI 377,447]_031.tif","B3_-1_2_1_Stitched[GFP 469,525]_031.tif",145
583.0,8464.0,"B3_-1_3_1_Stitched[DAPI 377,447]_032.tif","B3_-1_2_1_Stitched[GFP 469,525]_032.tif",146
1082.0,8347.0,"B3_-1_3_1_Stitched[DAPI 377,447]_033.tif","B3_-1_2_1_Stitched[GFP 469,525]_033.tif",147
1258.0,8381.0,"B3_-1_3_1_Stitched[DAPI 377,447]_034.tif","B3_-1_2_1_Stitched[GFP 469,525]_034.tif",148
927.0,8374.0,"B3_-1_3_1_Stitched[DAPI 377,447]_035.tif","B3_-1_2_1_Stitched[GFP 469,525]_035.tif",149
833.0,8489.0,"B3_-1_3_1_Stitched[DAPI 377,447]_036.tif","B3_-1_2_1_Stitched[GFP 469,525]_036.tif",150
962.0,8442.0,"B3_-1_3_1_Stitched[DAPI 377,447]_037.tif","B3_-1_2_1_Stitched[GFP 469,525]_037.tif",151
777.0,8444.0,"B3_-1_3_1_Stitched[DAPI 377,447]_038.tif","B3_-1_2_1_Stitched[GFP 469,525]_038.tif",152
40.0,440.0,"B4_-1_3_1_Stitched[DAPI 377,447]_001.tif","B4_-1_2_1_Stitched[GFP 469,525]_001.tif",153
60.0,555.0,"B4_-1_3_1_Stitched[DAPI 377,447]_002.tif","B4_-1_2_1_Stitched[GFP 469,525]_002.tif",154
61.0,636.0,"B4_-1_3_1_Stitched[DAPI 377,447]_003.tif","B4_-1_2_1_Stitched[GFP 469,525]_003.tif",155
68.0,670.0,"B4_-1_3_1_Stitched[DAPI 377,447]_004.tif","B4_-1_2_1_Stitched[GFP 469,525]_004.tif",156
56.0,709.0,"B4_-1_3_1_Stitched[DAPI 377,447]_005.tif","B4_-1_2_1_Stitched[GFP 469,525]_005.tif",157
78.0,789.0,"B4_-1_3_1_Stitched[DAPI 377,447]_006.tif","B4_-1_2_1_Stitched[GFP 469,525]_006.tif",158
77.0,981.0,"B4_-1_3_1_Stitched[DAPI 377,447]_007.tif","B4_-1_2_1_Stitched[GFP 469,525]_007.tif",159
74.0,1059.0,"B4_-1_3_1_Stitched[DAPI 377,447]_008.tif","B4_-1_2_1_Stitched[GFP 469,525]_008.tif",160
124.0,1234.0,"B4_-1_3_1_Stitched[DAPI 377,447]_009.tif","B4_-1_2_1_Stitched[GFP 469,525]_009.tif",161
145.0,1390.0,"B4_-1_3_1_Stitched[DAPI 377,447]_010.tif","B4_-1_2_1_Stitched[GFP 469,525]_010.tif",162
90.0,1612.0,"B4_-1_3_1_Stitched[DAPI 377,447]_011.tif","B4_-1_2_1_Stitched[GFP 469,525]_011.tif",163
106.0,1884.0,"B4_-1_3_1_Stitched[DAPI 377,447]_012.tif","B4_-1_2_1_Stitched[GFP 469,525]_012.tif",164
185.0,2200.0,"B4_-1_3_1_Stitched[DAPI 377,447]_013.tif","B4_-1_2_1_Stitched[GFP 469,525]_013.tif",165
154.0,2539.0,"B4_-1_3_1_Stitched[DAPI 377,447]_014.tif","B4_-1_2_1_Stitched[GFP 469,525]_014.tif",166
165.0,2922.0,"B4_-1_3_1_Stitched[DAPI 377,447]_015.tif","B4_-1_2_1_Stitched[GFP 469,525]_015.tif",167
170.0,3282.0,"B4_-1_3_1_Stitched[DAPI 377,447]_016.tif","B4_-1_2_1_Stitched[GFP 469,525]_016.tif",168
156.0,3909.0,"B4_-1_3_1_Stitched[DAPI 377,447]_017.tif","B4_-1_2_1_Stitched[GFP 469,525]_017.tif",169
260.0,4406.0,"B4_-1_3_1_Stitched[DAPI 377,447]_018.tif","B4_-1_2_1_Stitched[GFP 469,525]_018.tif",170
236.0,4913.0,"B4_-1_3_1_Stitched[DAPI 377,447]_019.tif","B4_-1_2_1_Stitched[GFP 469,525]_019.tif",171
280.0,5471.0,"B4_-1_3_1_Stitched[DAPI 377,447]_020.tif","B4_-1_2_1_Stitched[GFP 469,525]_020.tif",172
255.0,5995.0,"B4_-1_3_1_Stitched[DAPI 377,447]_021.tif","B4_-1_2_1_Stitched[GFP 469,525]_021.tif",173
283.0,6526.0,"B4_-1_3_1_Stitched[DAPI 377,447]_022.tif","B4_-1_2_1_Stitched[GFP 469,525]_022.tif",174
315.0,6924.0,"B4_-1_3_1_Stitched[DAPI 377,447]_023.tif","B4_-1_2_1_Stitched[GFP 469,525]_023.tif",175
324.0,7351.0,"B4_-1_3_1_Stitched[DAPI 377,447]_024.tif","B4_-1_2_1_Stitched[GFP 469,525]_024.tif",176
372.0,7712.0,"B4_-1_3_1_Stitched[DAPI 377,447]_025.tif","B4_-1_2_1_Stitched[GFP 469,525]_025.tif",177
448.0,8012.0,"B4_-1_3_1_Stitched[DAPI 377,447]_026.tif","B4_-1_2_1_Stitched[GFP 469,525]_026.tif",178
449.0,8188.0,"B4_-1_3_1_Stitched[DAPI 377,447]_027.tif","B4_-1_2_1_Stitched[GFP 469,525]_027.tif",179
611.0,8306.0,"B4_-1_3_1_Stitched[DAPI 377,447]_028.tif","B4_-1_2_1_Stitched[GFP 469,525]_028.tif",180
537.0,8330.0,"B4_-1_3_1_Stitched[DAPI 377,447]_029.tif","B4_-1_2_1_Stitched[GFP 469,525]_029.tif",181
666.0,8299.0,"B4_-1_3_1_Stitched[DAPI 377,447]_030.tif","B4_-1_2_1_Stitched[GFP 469,525]_030.tif",182
744.0,8213.0,"B4_-1_3_1_Stitched[DAPI 377,447]_031.tif","B4_-1_2_1_Stitched[GFP 469,525]_031.tif",183
831.0,8382.0,"B4_-1_3_1_Stitched[DAPI 377,447]_032.tif","B4_-1_2_1_Stitched[GFP 469,525]_032.tif",184
809.0,8355.0,"B4_-1_3_1_Stitched[DAPI 377,447]_033.tif","B4_-1_2_1_Stitched[GFP 469,525]_033.tif",185
774.0,8305.0,"B4_-1_3_1_Stitched[DAPI 377,447]_034.tif","B4_-1_2_1_Stitched[GFP 469,525]_034.tif",186
967.0,8307.0,"B4_-1_3_1_Stitched[DAPI 377,447]_035.tif","B4_-1_2_1_Stitched[GFP 469,525]_035.tif",187
976.0,8350.0,"B4_-1_3_1_Stitched[DAPI 377,447]_036.tif","B4_-1_2_1_Stitched[GFP 469,525]_036.tif",188
1075.0,8313.0,"B4_-1_3_1_Stitched[DAPI 377,447]_037.tif","B4_-1_2_1_Stitched[GFP 469,525]_037.tif",189
885.0,8293.0,"B4_-1_3_1_Stitched[DAPI 377,447]_038.tif","B4_-1_2_1_Stitched[GFP 469,525]_038.tif",190
68.0,435.0,"B5_-1_3_1_Stitched[DAPI 377,447]_001.tif","B5_-1_2_1_Stitched[GFP 469,525]_001.tif",191
63.0,522.0,"B5_-1_3_1_Stitched[DAPI 377,447]_002.tif","B5_-1_2_1_Stitched[GFP 469,525]_002.tif",192
73.0,580.0,"B5_-1_3_1_Stitched[DAPI 377,447]_003.tif","B5_-1_2_1_Stitched[GFP 469,525]_003.tif",193
102.0,639.0,"B5_-1_3_1_Stitched[DAPI 377,447]_004.tif","B5_-1_2_1_Stitched[GFP 469,525]_004.tif",194
63.0,663.0,"B5_-1_3_1_Stitched[DAPI 377,447]_005.tif","B5_-1_2_1_Stitched[GFP 469,525]_005.tif",195
67.0,720.0,"B5_-1_3_1_Stitched[DAPI 377,447]_006.tif","B5_-1_2_1_Stitched[GFP 469,525]_006.tif",196
