Count_bfp_objects,Count_gfp_objects,FileName_bfp,FileName_gfp,ImageNumber
11917.0,26.0,"C4_-1_3_1_Stitched[DAPI 377,447]_012.tif","C4_-1_2_1_Stitched[GFP 469,525]_012.tif",194
11920.0,40.0,"C4_-1_3_1_Stitched[DAPI 377,447]_013.tif","C4_-1_2_1_Stitched[GFP 469,525]_013.tif",195
7464.0,18.0,"C5_-1_3_1_Stitched[DAPI 377,447]_001.tif","C5_-1_2_1_Stitched[GFP 469,525]_001.tif",196
8110.0,21.0,"C5_-1_3_1_Stitched[DAPI 377,447]_002.tif","C5_-1_2_1_Stitched[GFP 469,525]_002.tif",197
8937.0,28.0,"C5_-1_3_1_Stitched[DAPI 377,447]_003.tif","C5_-1_2_1_Stitched[GFP 469,525]_003.tif",198
9244.0,27.0,"C5_-1_3_1_Stitched[DAPI 377,447]_004.tif","C5_-1_2_1_Stitched[GFP 469,525]_004.tif",199
9737.0,26.0,"C5_-1_3_1_Stitched[DAPI 377,447]_005.tif","C5_-1_2_1_Stitched[GFP 469,525]_005.tif",200
10085.0,23.0,"C5_-1_3_1_Stitched[DAPI 377,447]_006.tif","C5_-1_2_1_Stitched[GFP 469,525]_006.tif",201
10781.0,24.0,"C5_-1_3_1_Stitched[DAPI 377,447]_007.tif","C5_-1_2_1_Stitched[GFP 469,525]_007.tif",202
10900.0,40.0,"C5_-1_3_1_Stitched[DAPI 377,447]_008.tif","C5_-1_2_1_Stitched[GFP 469,525]_008.tif",203
11177.0,25.0,"C5_-1_3_1_Stitched[DAPI 377,447]_009.tif","C5_-1_2_1_Stitched[GFP 469,525]_009.tif",204
11385.0,32.0,"C5_-1_3_1_Stitched[DAPI 377,447]_010.tif","C5_-1_2_1_Stitched[GFP 469,525]_010.tif",205
11472.0,25.0,"C5_-1_3_1_Stitched[DAPI 377,447]_011.tif","C5_-1_2_1_Stitched[GFP 469,525]_011.tif",206
11602.0,36.0,"C5_-1_3_1_Stitched[DAPI 377,447]_012.tif","C5_-1_2_1_Stitched[GFP 469,525]_012.tif",207
11835.0,34.0,"C5_-1_3_1_Stitched[DAPI 377,447]_013.tif","C5_-1_2_1_Stitched[GFP 469,525]_013.tif",208
7222.0,25.0,"C6_-1_3_1_Stitched[DAPI 377,447]_001.tif","C6_-1_2_1_Stitched[GFP 469,525]_001.tif",209
7702.0,19.0,"C6_-1_3_1_Stitched[DAPI 377,447]_002.tif","C6_-1_2_1_Stitched[GFP 469,525]_002.tif",210
8301.0,19.0,"C6_-1_3_1_Stitched[DAPI 377,447]_003.tif","C6_-1_2_1_Stitched[GFP 469,525]_003.tif",211
8535.0,25.0,"C6_-1_3_1_Stitched[DAPI 377,447]_004.tif","C6_-1_2_1_Stitched[GFP 469,525]_004.tif",212
8927.0,27.0,"C6_-1_3_1_Stitched[DAPI 377,447]_005.tif","C6_-1_2_1_Stitched[GFP 469,525]_005.tif",213
9445.0,25.0,"C6_-1_3_1_Stitched[DAPI 377,447]_006.tif","C6_-1_2_1_Stitched[GFP 469,525]_006.tif",214
9395.0,22.0,"C6_-1_3_1_Stitched[DAPI 377,447]_007.tif","C6_-1_2_1_Stitched[GFP 469,525]_007.tif",215
9666.0,25.0,"C6_-1_3_1_Stitched[DAPI 377,447]_008.tif","C6_-1_2_1_Stitched[GFP 469,525]_008.tif",216
9752.0,30.0,"C6_-1_3_1_Stitched[DAPI 377,447]_009.tif","C6_-1_2_1_Stitched[GFP 469,525]_009.tif",217
9949.0,26.0,"C6_-1_3_1_Stitched[DAPI 377,447]_010.tif","C6_-1_2_1_Stitched[GFP 469,525]_010.tif",218
10062.0,39.0,"C6_-1_3_1_Stitched[DAPI 377,447]_011.tif","C6_-1_2_1_Stitched[GFP 469,525]_011.tif",219
10172.0,35.0,"C6_-1_3_1_Stitched[DAPI 377,447]_012.tif","C6_-1_2_1_Stitched[GFP 469,525]_012.tif",220
10196.0,44.0,"C6_-1_3_1_Stitched[DAPI 377,447]_013.tif","C6_-1_2_1_Stitched[GFP 469,525]_013.tif",221
6286.0,24.0,"C7_-1_3_1_Stitched[DAPI 377,447]_001.tif","C7_-1_2_1_Stitched[GFP 469,525]_001.tif",222
6984.0,27.0,"C7_-1_3_1_Stitched[DAPI 377,447]_002.tif","C7_-1_2_1_Stitched[GFP 469,525]_002.tif",223
7057.0,33.0,"C7_-1_3_1_Stitched[DAPI 377,447]_003.tif","C7_-1_2_1_Stitched[GFP 469,525]_003.tif",224
7242.0,35.0,"C7_-1_3_1_Stitched[DAPI 377,447]_004.tif","C7_-1_2_1_Stitched[GFP 469,525]_004.tif",225
7546.0,31.0,"C7_-1_3_1_Stitched[DAPI 377,447]_005.tif","C7_-1_2_1_Stitched[GFP 469,525]_005.tif",226
7610.0,42.0,"C7_-1_3_1_Stitched[DAPI 377,447]_006.tif","C7_-1_2_1_Stitched[GFP 469,525]_006.tif",227
7914.0,42.0,"C7_-1_3_1_Stitched[DAPI 377,447]_007.tif","C7_-1_2_1_Stitched[GFP 469,525]_007.tif",228
7956.0,46.0,"C7_-1_3_1_Stitched[DAPI 377,447]_008.tif","C7_-1_2_1_Stitched[GFP 469,525]_008.tif",229
8160.0,37.0,"C7_-1_3_1_Stitched[DAPI 377,447]_009.tif","C7_-1_2_1_Stitched[GFP 469,525]_009.tif",230
8380.0,38.0,"C7_-1_3_1_Stitched[DAPI 377,447]_010.tif","C7_-1_2_1_Stitched[GFP 469,525]_010.tif",231
8270.0,51.0,"C7_-1_3_1_Stitched[DAPI 377,447]_011.tif","C7_-1_2_1_Stitched[GFP 469,525]_011.tif",232
8303.0,60.0,"C7_-1_3_1_Stitched[DAPI 377,447]_012.tif","C7_-1_2_1_Stitched[GFP 469,525]_012.tif",233
8702.0,63.0,"C7_-1_3_1_Stitched[DAPI 377,447]_013.tif","C7_-1_2_1_Stitched[GFP 469,525]_013.tif",234
5134.0,22.0,"C8_-1_3_1_Stitched[DAPI 377,447]_001.tif","C8_-1_2_1_Stitched[GFP 469,525]_001.tif",235
5392.0,22.0,"C8_-1_3_1_Stitched[DAPI 377,447]_002.tif","C8_-1_2_1_Stitched[GFP 469,525]_002.tif",236
5457.0,28.0,"C8_-1_3_1_Stitched[DAPI 377,447]_003.tif","C8_-1_2_1_Stitched[GFP 469,525]_003.tif",237
5699.0,28.0,"C8_-1_3_1_Stitched[DAPI 377,447]_004.tif","C8_-1_2_1_Stitched[GFP 469,525]_004.tif",238
5866.0,33.0,"C8_-1_3_1_Stitched[DAPI 377,447]_005.tif","C8_-1_2_1_Stitched[GFP 469,525]_005.tif",239
6094.0,23.0,"C8_-1_3_1_Stitched[DAPI 377,447]_006.tif","C8_-1_2_1_Stitched[GFP 469,525]_006.tif",240
6033.0,27.0,"C8_-1_3_1_Stitched[DAPI 377,447]_007.tif","C8_-1_2_1_Stitched[GFP 469,525]_007.tif",241
6428.0,32.0,"C8_-1_3_1_Stitched[DAPI 377,447]_008.tif","C8_-1_2_1_Stitched[GFP 469,525]_008.tif",242
6250.0,49.0,"C8_-1_3_1_Stitched[DAPI 377,447]_009.tif","C8_-1_2_1_Stitched[GFP 469,525]_009.tif",243
6440.0,46.0,"C8_-1_3_1_Stitched[DAPI 377,447]_010.tif","C8_-1_2_1_Stitched[GFP 469,525]_010.tif",244
6652.0,54.0,"C8_-1_3_1_Stitched[DAPI 377,447]_011.tif","C8_-1_2_1_Stitched[GFP 469,525]_011.tif",245
6715.0,66.0,"C8_-1_3_1_Stitched[DAPI 377,447]_012.tif","C8_-1_2_1_Stitched[GFP 469,525]_012.tif",246
6845.0,70.0,"C8_-1_3_1_Stitched[DAPI 377,447]_013.tif","C8_-1_2_1_Stitched[GFP 469,525]_013.tif",247
4544.0,30.0,"C9_-1_3_1_Stitched[DAPI 377,447]_001.tif","C9_-1_2_1_Stitched[GFP 469,525]_001.tif",248
4920.0,40.0,"C9_-1_3_1_Stitched[DAPI 377,447]_002.tif","C9_-1_2_1_Stitched[GFP 469,525]_002.tif",249
5070.0,35.0,"C9_-1_3_1_Stitched[DAPI 377,447]_003.tif","C9_-1_2_1_Stitched[GFP 469,525]_003.tif",250
5358.0,35.0,"C9_-1_3_1_Stitched[DAPI 377,447]_004.tif","C9_-1_2_1_Stitched[GFP 469,525]_004.tif",251
5509.0,37.0,"C9_-1_3_1_Stitched[DAPI 377,447]_005.tif","C9_-1_2_1_Stitched[GFP 469,525]_005.tif",252
5548.0,41.0,"C9_-1_3_1_Stitched[DAPI 377,447]_006.tif","C9_-1_2_1_Stitched[GFP 469,525]_006.tif",253
5549.0,39.0,"C9_-1_3_1_Stitched[DAPI 377,447]_007.tif","C9_-1_2_1_Stitched[GFP 469,525]_007.tif",254
5643.0,48.0,"C9_-1_3_1_Stitched[DAPI 377,447]_008.tif","C9_-1_2_1_Stitched[GFP 469,525]_008.tif",255
6013.0,48.0,"C9_-1_3_1_Stitched[DAPI 377,447]_009.tif","C9_-1_2_1_Stitched[GFP 469,525]_009.tif",256
6092.0,40.0,"C9_-1_3_1_Stitched[DAPI 377,447]_010.tif","C9_-1_2_1_Stitched[GFP 469,525]_010.tif",257
6215.0,70.0,"C9_-1_3_1_Stitched[DAPI 377,447]_011.tif","C9_-1_2_1_Stitched[GFP 469,525]_011.tif",258
6588.0,64.0,"C9_-1_3_1_Stitched[DAPI 377,447]_012.tif","C9_-1_2_1_Stitched[GFP 469,525]_012.tif",259
6563.0,59.0,"C9_-1_3_1_Stitched[DAPI 377,447]_013.tif","C9_-1_2_1_Stitched[GFP 469,525]_013.tif",260
5018.0,29.0,"D10_-1_3_1_Stitched[DAPI 377,447]_001.tif","D10_-1_2_1_Stitched[GFP 469,525]_001.tif",261
5091.0,35.0,"D10_-1_3_1_Stitched[DAPI 377,447]_002.tif","D10_-1_2_1_Stitched[GFP 469,525]_002.tif",262
5434.0,30.0,"D10_-1_3_1_Stitched[DAPI 377,447]_003.tif","D10_-1_2_1_Stitched[GFP 469,525]_003.tif",263
5738.0,34.0,"D10_-1_3_1_Stitched[DAPI 377,447]_004.tif","D10_-1_2_1_Stitched[GFP 469,525]_004.tif",264
5931.0,41.0,"D10_-1_3_1_Stitched[DAPI 377,447]_005.tif","D10_-1_2_1_Stitched[GFP 469,525]_005.tif",265
6153.0,39.0,"D10_-1_3_1_Stitched[DAPI 377,447]_006.tif","D10_-1_2_1_Stitched[GFP 469,525]_006.tif",266
6217.0,39.0,"D10_-1_3_1_Stitched[DAPI 377,447]_007.tif","D10_-1_2_1_Stitched[GFP 469,525]_007.tif",267
6373.0,54.0,"D10_-1_3_1_Stitched[DAPI 377,447]_008.tif","D10_-1_2_1_Stitched[GFP 469,525]_008.tif",268
6509.0,44.0,"D10_-1_3_1_Stitched[DAPI 377,447]_009.tif","D10_-1_2_1_Stitched[GFP 469,525]_009.tif",269
6691.0,74.0,"D10_-1_3_1_Stitched[DAPI 377,447]_010.tif","D10_-1_2_1_Stitched[GFP 469,525]_010.tif",270
6688.0,54.0,"D10_-1_3_1_Stitched[DAPI 377,447]_011.tif","D10_-1_2_1_Stitched[GFP 469,525]_011.tif",271
6835.0,63.0,"D10_-1_3_1_Stitched[DAPI 377,447]_012.tif","D10_-1_2_1_Stitched[GFP 469,525]_012.tif",272
6920.0,77.0,"D10_-1_3_1_Stitched[DAPI 377,447]_013.tif","D10_-1_2_1_Stitched[GFP 469,525]_013.tif",273
5284.0,96.0,"D11_-1_3_1_Stitched[DAPI 377,447]_001.tif","D11_-1_2_1_Stitched[GFP 469,525]_001.tif",274
5592.0,91.0,"D11_-1_3_1_Stitched[DAPI 377,447]_002.tif","D11_-1_2_1_Stitched[GFP 469,525]_002.tif",275
5782.0,111.0,"D11_-1_3_1_Stitched[DAPI 377,447]_003.tif","D11_-1_2_1_Stitched[GFP 469,525]_003.tif",276
6076.0,118.0,"D11_-1_3_1_Stitched[DAPI 377,447]_004.tif","D11_-1_2_1_Stitched[GFP 469,525]_004.tif",277
6167.0,146.0,"D11_-1_3_1_Stitched[DAPI 377,447]_005.tif","D11_-1_2_1_Stitched[GFP 469,525]_005.tif",278
6389.0,131.0,"D11_-1_3_1_Stitched[DAPI 377,447]_006.tif","D11_-1_2_1_Stitched[GFP 469,525]_006.tif",279
6753.0,130.0,"D11_-1_3_1_Stitched[DAPI 377,447]_007.tif","D11_-1_2_1_Stitched[GFP 469,525]_007.tif",280
6680.0,142.0,"D11_-1_3_1_Stitched[DAPI 377,447]_008.tif","D11_-1_2_1_Stitched[GFP 469,525]_008.tif",281
7105.0,191.0,"D11_-1_3_1_Stitched[DAPI 377,447]_009.tif","D11_-1_2_1_Stitched[GFP 469,525]_009.tif",282
7011.0,175.0,"D11_-1_3_1_Stitched[DAPI 377,447]_010.tif","D11_-1_2_1_Stitched[GFP 469,525]_010.tif",283
7087.0,207.0,"D11_-1_3_1_Stitched[DAPI 377,447]_011.tif","D11_-1_2_1_Stitched[GFP 469,525]_011.tif",284
7218.0,230.0,"D11_-1_3_1_Stitched[DAPI 377,447]_012.tif","D11_-1_2_1_Stitched[GFP 469,525]_012.tif",285
6841.0,240.0,"D11_-1_3_1_Stitched[DAPI 377,447]_013.tif","D11_-1_2_1_Stitched[GFP 469,525]_013.tif",286
7340.0,20.0,"D2_-1_3_1_Stitched[DAPI 377,447]_001.tif","D2_-1_2_1_Stitched[GFP 469,525]_001.tif",287
8165.0,24.0,"D2_-1_3_1_Stitched[DAPI 377,447]_002.tif","D2_-1_2_1_Stitched[GFP 469,525]_002.tif",288
8745.0,15.0,"D2_-1_3_1_Stitched[DAPI 377,447]_003.tif","D2_-1_2_1_Stitched[GFP 469,525]_003.tif",289
9359.0,26.0,"D2_-1_3_1_Stitched[DAPI 377,447]_004.tif","D2_-1_2_1_Stitched[GFP 469,525]_004.tif",290
9739.0,17.0,"D2_-1_3_1_Stitched[DAPI 377,447]_005.tif","D2_-1_2_1_Stitched[GFP 469,525]_005.tif",291
10297.0,19.0,"D2_-1_3_1_Stitched[DAPI 377,447]_006.tif","D2_-1_2_1_Stitched[GFP 469,525]_006.tif",292
10727.0,18.0,"D2_-1_3_1_Stitched[DAPI 377,447]_007.tif","D2_-1_2_1_Stitched[GFP 469,525]_007.tif",293
10939.0,14.0,"D2_-1_3_1_Stitched[DAPI 377,447]_008.tif","D2_-1_2_1_Stitched[GFP 469,525]_008.tif",294
11284.0,22.0,"D2_-1_3_1_Stitched[DAPI 377,447]_009.tif","D2_-1_2_1_Stitched[GFP 469,525]_009.tif",295
11245.0,25.0,"D2_-1_3_1_Stitched[DAPI 377,447]_010.tif","D2_-1_2_1_Stitched[GFP 469,525]_010.tif",296
11517.0,27.0,"D2_-1_3_1_Stitched[DAPI 377,447]_011.tif","D2_-1_2_1_Stitched[GFP 469,525]_011.tif",297
11798.0,26.0,"D2_-1_3_1_Stitched[DAPI 377,447]_012.tif","D2_-1_2_1_Stitched[GFP 469,525]_012.tif",298
11775.0,36.0,"D2_-1_3_1_Stitched[DAPI 377,447]_013.tif","D2_-1_2_1_Stitched[GFP 469,525]_013.tif",299
8136.0,22.0,"D3_-1_3_1_Stitched[DAPI 377,447]_001.tif","D3_-1_2_1_Stitched[GFP 469,525]_001.tif",300
8756.0,25.0,"D3_-1_3_1_Stitched[DAPI 377,447]_002.tif","D3_-1_2_1_Stitched[GFP 469,525]_002.tif",301
9558.0,17.0,"D3_-1_3_1_Stitched[DAPI 377,447]_003.tif","D3_-1_2_1_Stitched[GFP 469,525]_003.tif",302
9653.0,25.0,"D3_-1_3_1_Stitched[DAPI 377,447]_004.tif","D3_-1_2_1_Stitched[GFP 469,525]_004.tif",303
9938.0,29.0,"D3_-1_3_1_Stitched[DAPI 377,447]_005.tif","D3_-1_2_1_Stitched[GFP 469,525]_005.tif",304
10733.0,28.0,"D3_-1_3_1_Stitched[DAPI 377,447]_006.tif","D3_-1_2_1_Stitched[GFP 469,525]_006.tif",305
11002.0,19.0,"D3_-1_3_1_Stitched[DAPI 377,447]_007.tif","D3_-1_2_1_Stitched[GFP 469,525]_007.tif",306
11255.0,37.0,"D3_-1_3_1_Stitched[DAPI 377,447]_008.tif","D3_-1_2_1_Stitched[GFP 469,525]_008.tif",307
11577.0,18.0,"D3_-1_3_1_Stitched[DAPI 377,447]_009.tif","D3_-1_2_1_Stitched[GFP 469,525]_009.tif",308
11628.0,24.0,"D3_-1_3_1_Stitched[DAPI 377,447]_010.tif","D3_-1_2_1_Stitched[GFP 469,525]_010.tif",309
11929.0,28.0,"D3_-1_3_1_Stitched[DAPI 377,447]_011.tif","D3_-1_2_1_Stitched[GFP 469,525]_011.tif",310
12084.0,28.0,"D3_-1_3_1_Stitched[DAPI 377,447]_012.tif","D3_-1_2_1_Stitched[GFP 469,525]_012.tif",311
11918.0,29.0,"D3_-1_3_1_Stitched[DAPI 377,447]_013.tif","D3_-1_2_1_Stitched[GFP 469,525]_013.tif",312
7940.0,10.0,"D4_-1_3_1_Stitched[DAPI 377,447]_001.tif","D4_-1_2_1_Stitched[GFP 469,525]_001.tif",313
8743.0,12.0,"D4_-1_3_1_Stitched[DAPI 377,447]_002.tif","D4_-1_2_1_Stitched[GFP 469,525]_002.tif",314
9133.0,10.0,"D4_-1_3_1_Stitched[DAPI 377,447]_003.tif","D4_-1_2_1_Stitched[GFP 469,525]_003.tif",315
9680.0,5.0,"D4_-1_3_1_Stitched[DAPI 377,447]_004.tif","D4_-1_2_1_Stitched[GFP 469,525]_004.tif",316
10330.0,7.0,"D4_-1_3_1_Stitched[DAPI 377,447]_005.tif","D4_-1_2_1_Stitched[GFP 469,525]_005.tif",317
10700.0,12.0,"D4_-1_3_1_Stitched[DAPI 377,447]_006.tif","D4_-1_2_1_Stitched[GFP 469,525]_006.tif",318
10943.0,7.0,"D4_-1_3_1_Stitched[DAPI 377,447]_007.tif","D4_-1_2_1_Stitched[GFP 469,525]_007.tif",319
11299.0,13.0,"D4_-1_3_1_Stitched[DAPI 377,447]_008.tif","D4_-1_2_1_Stitched[GFP 469,525]_008.tif",320
11693.0,8.0,"D4_-1_3_1_Stitched[DAPI 377,447]_009.tif","D4_-1_2_1_Stitched[GFP 469,525]_009.tif",321
11958.0,13.0,"D4_-1_3_1_Stitched[DAPI 377,447]_010.tif","D4_-1_2_1_Stitched[GFP 469,525]_010.tif",322
11953.0,17.0,"D4_-1_3_1_Stitched[DAPI 377,447]_011.tif","D4_-1_2_1_Stitched[GFP 469,525]_011.tif",323
12256.0,8.0,"D4_-1_3_1_Stitched[DAPI 377,447]_012.tif","D4_-1_2_1_Stitched[GFP 469,525]_012.tif",324
12398.0,15.0,"D4_-1_3_1_Stitched[DAPI 377,447]_013.tif","D4_-1_2_1_Stitched[GFP 469,525]_013.tif",325
7481.0,8.0,"D5_-1_3_1_Stitched[DAPI 377,447]_001.tif","D5_-1_2_1_Stitched[GFP 469,525]_001.tif",326
8216.0,16.0,"D5_-1_3_1_Stitched[DAPI 377,447]_002.tif","D5_-1_2_1_Stitched[GFP 469,525]_002.tif",327
8690.0,13.0,"D5_-1_3_1_Stitched[DAPI 377,447]_003.tif","D5_-1_2_1_Stitched[GFP 469,525]_003.tif",328
9341.0,19.0,"D5_-1_3_1_Stitched[DAPI 377,447]_004.tif","D5_-1_2_1_Stitched[GFP 469,525]_004.tif",329
9896.0,14.0,"D5_-1_3_1_Stitched[DAPI 377,447]_005.tif","D5_-1_2_1_Stitched[GFP 469,525]_005.tif",330
10370.0,12.0,"D5_-1_3_1_Stitched[DAPI 377,447]_006.tif","D5_-1_2_1_Stitched[GFP 469,525]_006.tif",331
10479.0,13.0,"D5_-1_3_1_Stitched[DAPI 377,447]_007.tif","D5_-1_2_1_Stitched[GFP 469,525]_007.tif",332
10982.0,18.0,"D5_-1_3_1_Stitched[DAPI 377,447]_008.tif","D5_-1_2_1_Stitched[GFP 469,525]_008.tif",333
11172.0,19.0,"D5_-1_3_1_Stitched[DAPI 377,447]_009.tif","D5_-1_2_1_Stitched[GFP 469,525]_009.tif",334
11405.0,22.0,"D5_-1_3_1_Stitched[DAPI 377,447]_010.tif","D5_-1_2_1_Stitched[GFP 469,525]_010.tif",335
11439.0,12.0,"D5_-1_3_1_Stitched[DAPI 377,447]_011.tif","D5_-1_2_1_Stitched[GFP 469,525]_011.tif",336
11495.0,15.0,"D5_-1_3_1_Stitched[DAPI 377,447]_012.tif","D5_-1_2_1_Stitched[GFP 469,525]_012.tif",337
11616.0,23.0,"D5_-1_3_1_Stitched[DAPI 377,447]_013.tif","D5_-1_2_1_Stitched[GFP 469,525]_013.tif",338
6637.0,22.0,"D6_-1_3_1_Stitched[DAPI 377,447]_001.tif","D6_-1_2_1_Stitched[GFP 469,525]_001.tif",339
7379.0,16.0,"D6_-1_3_1_Stitched[DAPI 377,447]_002.tif","D6_-1_2_1_Stitched[GFP 469,525]_002.tif",340
7842.0,18.0,"D6_-1_3_1_Stitched[DAPI 377,447]_003.tif","D6_-1_2_1_Stitched[GFP 469,525]_003.tif",341
8096.0,17.0,"D6_-1_3_1_Stitched[DAPI 377,447]_004.tif","D6_-1_2_1_Stitched[GFP 469,525]_004.tif",342
8744.0,31.0,"D6_-1_3_1_Stitched[DAPI 377,447]_005.tif","D6_-1_2_1_Stitched[GFP 469,525]_005.tif",343
9001.0,25.0,"D6_-1_3_1_Stitched[DAPI 377,447]_006.tif","D6_-1_2_1_Stitched[GFP 469,525]_006.tif",344
8996.0,28.0,"D6_-1_3_1_Stitched[DAPI 377,447]_007.tif","D6_-1_2_1_Stitched[GFP 469,525]_007.tif",345
9449.0,28.0,"D6_-1_3_1_Stitched[DAPI 377,447]_008.tif","D6_-1_2_1_Stitched[GFP 469,525]_008.tif",346
9720.0,38.0,"D6_-1_3_1_Stitched[DAPI 377,447]_009.tif","D6_-1_2_1_Stitched[GFP 469,525]_009.tif",347
9782.0,46.0,"D6_-1_3_1_Stitched[DAPI 377,447]_010.tif","D6_-1_2_1_Stitched[GFP 469,525]_010.tif",348
9907.0,52.0,"D6_-1_3_1_Stitched[DAPI 377,447]_011.tif","D6_-1_2_1_Stitched[GFP 469,525]_011.tif",349
10105.0,58.0,"D6_-1_3_1_Stitched[DAPI 377,447]_012.tif","D6_-1_2_1_Stitched[GFP 469,525]_012.tif",350
9988.0,52.0,"D6_-1_3_1_Stitched[DAPI 377,447]_013.tif","D6_-1_2_1_Stitched[GFP 469,525]_013.tif",351
5328.0,24.0,"D7_-1_3_1_Stitched[DAPI 377,447]_001.tif","D7_-1_2_1_Stitched[GFP 469,525]_001.tif",352
5673.0,27.0,"D7_-1_3_1_Stitched[DAPI 377,447]_002.tif","D7_-1_2_1_Stitched[GFP 469,525]_002.tif",353
5938.0,32.0,"D7_-1_3_1_Stitched[DAPI 377,447]_003.tif","D7_-1_2_1_Stitched[GFP 469,525]_003.tif",354
5993.0,43.0,"D7_-1_3_1_Stitched[DAPI 377,447]_004.tif","D7_-1_2_1_Stitched[GFP 469,525]_004.tif",355
6431.0,48.0,"D7_-1_3_1_Stitched[DAPI 377,447]_005.tif","D7_-1_2_1_Stitched[GFP 469,525]_005.tif",356
6588.0,46.0,"D7_-1_3_1_Stitched[DAPI 377,447]_006.tif","D7_-1_2_1_Stitched[GFP 469,525]_006.tif",357
6711.0,42.0,"D7_-1_3_1_Stitched[DAPI 377,447]_007.tif","D7_-1_2_1_Stitched[GFP 469,525]_007.tif",358
6967.0,49.0,"D7_-1_3_1_Stitched[DAPI 377,447]_008.tif","D7_-1_2_1_Stitched[GFP 469,525]_008.tif",359
7137.0,71.0,"D7_-1_3_1_Stitched[DAPI 377,447]_009.tif","D7_-1_2_1_Stitched[GFP 469,525]_009.tif",360
7255.0,60.0,"D7_-1_3_1_Stitched[DAPI 377,447]_010.tif","D7_-1_2_1_Stitched[GFP 469,525]_010.tif",361
7141.0,80.0,"D7_-1_3_1_Stitched[DAPI 377,447]_011.tif","D7_-1_2_1_Stitched[GFP 469,525]_011.tif",362
7233.0,79.0,"D7_-1_3_1_Stitched[DAPI 377,447]_012.tif","D7_-1_2_1_Stitched[GFP 469,525]_012.tif",363
7428.0,74.0,"D7_-1_3_1_Stitched[DAPI 377,447]_013.tif","D7_-1_2_1_Stitched[GFP 469,525]_013.tif",364
4768.0,34.0,"D8_-1_3_1_Stitched[DAPI 377,447]_001.tif","D8_-1_2_1_Stitched[GFP 469,525]_001.tif",365
5125.0,30.0,"D8_-1_3_1_Stitched[DAPI 377,447]_002.tif","D8_-1_2_1_Stitched[GFP 469,525]_002.tif",366
5291.0,33.0,"D8_-1_3_1_Stitched[DAPI 377,447]_003.tif","D8_-1_2_1_Stitched[GFP 469,525]_003.tif",367
5558.0,40.0,"D8_-1_3_1_Stitched[DAPI 377,447]_004.tif","D8_-1_2_1_Stitched[GFP 469,525]_004.tif",368
5711.0,37.0,"D8_-1_3_1_Stitched[DAPI 377,447]_005.tif","D8_-1_2_1_Stitched[GFP 469,525]_005.tif",369
5932.0,35.0,"D8_-1_3_1_Stitched[DAPI 377,447]_006.tif","D8_-1_2_1_Stitched[GFP 469,525]_006.tif",370
6077.0,32.0,"D8_-1_3_1_Stitched[DAPI 377,447]_007.tif","D8_-1_2_1_Stitched[GFP 469,525]_007.tif",371
6199.0,40.0,"D8_-1_3_1_Stitched[DAPI 377,447]_008.tif","D8_-1_2_1_Stitched[GFP 469,525]_008.tif",372
6418.0,40.0,"D8_-1_3_1_Stitched[DAPI 377,447]_009.tif","D8_-1_2_1_Stitched[GFP 469,525]_009.tif",373
6486.0,46.0,"D8_-1_3_1_Stitched[DAPI 377,447]_010.tif","D8_-1_2_1_Stitched[GFP 469,525]_010.tif",374
6662.0,52.0,"D8_-1_3_1_Stitched[DAPI 377,447]_011.tif","D8_-1_2_1_Stitched[GFP 469,525]_011.tif",375
6817.0,46.0,"D8_-1_3_1_Stitched[DAPI 377,447]_012.tif","D8_-1_2_1_Stitched[GFP 469,525]_012.tif",376
6915.0,67.0,"D8_-1_3_1_Stitched[DAPI 377,447]_013.tif","D8_-1_2_1_Stitched[GFP 469,525]_013.tif",377
4879.0,22.0,"D9_-1_3_1_Stitched[DAPI 377,447]_001.tif","D9_-1_2_1_Stitched[GFP 469,525]_001.tif",378
5110.0,29.0,"D9_-1_3_1_Stitched[DAPI 377,447]_002.tif","D9_-1_2_1_Stitched[GFP 469,525]_002.tif",379
5269.0,27.0,"D9_-1_3_1_Stitched[DAPI 377,447]_003.tif","D9_-1_2_1_Stitched[GFP 469,525]_003.tif",380
5513.0,36.0,"D9_-1_3_1_Stitched[DAPI 377,447]_004.tif","D9_-1_2_1_Stitched[GFP 469,525]_004.tif",381
5678.0,39.0,"D9_-1_3_1_Stitched[DAPI 377,447]_005.tif","D9_-1_2_1_Stitched[GFP 469,525]_005.tif",382
5906.0,37.0,"D9_-1_3_1_Stitched[DAPI 377,447]_006.tif","D9_-1_2_1_Stitched[GFP 469,525]_006.tif",383
6067.0,29.0,"D9_-1_3_1_Stitched[DAPI 377,447]_007.tif","D9_-1_2_1_Stitched[GFP 469,525]_007.tif",384
6183.0,41.0,"D9_-1_3_1_Stitched[DAPI 377,447]_008.tif","D9_-1_2_1_Stitched[GFP 469,525]_008.tif",385
6441.0,48.0,"D9_-1_3_1_Stitched[DAPI 377,447]_009.tif","D9_-1_2_1_Stitched[GFP 469,525]_009.tif",386
6619.0,45.0,"D9_-1_3_1_Stitched[DAPI 377,447]_010.tif","D9_-1_2_1_Stitched[GFP 469,525]_010.tif",387
6529.0,65.0,"D9_-1_3_1_Stitched[DAPI 377,447]_011.tif","D9_-1_2_1_Stitched[GFP 469,525]_011.tif",388
6614.0,65.0,"D9_-1_3_1_Stitched[DAPI 377,447]_012.tif","D9_-1_2_1_Stitched[GFP 469,525]_012.tif",389
