Count_gfp_objects,Count_rfp_objects,FileName_gfp,FileName_rfp,ImageNumber
2345.0,188.0,"B10_-1_2_1_Stitched[GFP 469,525]_016.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_016.tif",16
2603.0,210.0,"B10_-1_2_1_Stitched[GFP 469,525]_017.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_017.tif",17
2911.0,216.0,"B10_-1_2_1_Stitched[GFP 469,525]_018.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_018.tif",18
3166.0,237.0,"B10_-1_2_1_Stitched[GFP 469,525]_019.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_019.tif",19
3426.0,271.0,"B10_-1_2_1_Stitched[GFP 469,525]_020.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_020.tif",20
3716.0,294.0,"B10_-1_2_1_Stitched[GFP 469,525]_021.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_021.tif",21
3895.0,304.0,"B10_-1_2_1_Stitched[GFP 469,525]_022.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_022.tif",22
4284.0,338.0,"B10_-1_2_1_Stitched[GFP 469,525]_023.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_023.tif",23
4473.0,372.0,"B10_-1_2_1_Stitched[GFP 469,525]_024.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_024.tif",24
4626.0,383.0,"B10_-1_2_1_Stitched[GFP 469,525]_025.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_025.tif",25
4717.0,415.0,"B10_-1_2_1_Stitched[GFP 469,525]_026.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_026.tif",26
4739.0,438.0,"B10_-1_2_1_Stitched[GFP 469,525]_027.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_027.tif",27
4813.0,484.0,"B10_-1_2_1_Stitched[GFP 469,525]_028.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_028.tif",28
4904.0,513.0,"B10_-1_2_1_Stitched[GFP 469,525]_029.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_029.tif",29
4883.0,507.0,"B10_-1_2_1_Stitched[GFP 469,525]_030.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_030.tif",30
4843.0,529.0,"B10_-1_2_1_Stitched[GFP 469,525]_031.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_031.tif",31
4736.0,590.0,"B10_-1_2_1_Stitched[GFP 469,525]_032.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_032.tif",32
4745.0,585.0,"B10_-1_2_1_Stitched[GFP 469,525]_033.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_033.tif",33
4662.0,630.0,"B10_-1_2_1_Stitched[GFP 469,525]_034.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_034.tif",34
4580.0,644.0,"B10_-1_2_1_Stitched[GFP 469,525]_035.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_035.tif",35
412.0,28.0,"B11_-1_2_1_Stitched[GFP 469,525]_001.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_001.tif",36
493.0,36.0,"B11_-1_2_1_Stitched[GFP 469,525]_002.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_002.tif",37
569.0,40.0,"B11_-1_2_1_Stitched[GFP 469,525]_003.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_003.tif",38
613.0,49.0,"B11_-1_2_1_Stitched[GFP 469,525]_004.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_004.tif",39
653.0,58.0,"B11_-1_2_1_Stitched[GFP 469,525]_005.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_005.tif",40
696.0,68.0,"B11_-1_2_1_Stitched[GFP 469,525]_006.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_006.tif",41
789.0,70.0,"B11_-1_2_1_Stitched[GFP 469,525]_007.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_007.tif",42
892.0,83.0,"B11_-1_2_1_Stitched[GFP 469,525]_008.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_008.tif",43
993.0,89.0,"B11_-1_2_1_Stitched[GFP 469,525]_009.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_009.tif",44
1065.0,97.0,"B11_-1_2_1_Stitched[GFP 469,525]_010.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_010.tif",45
1177.0,105.0,"B11_-1_2_1_Stitched[GFP 469,525]_011.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_011.tif",46
1264.0,114.0,"B11_-1_2_1_Stitched[GFP 469,525]_012.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_012.tif",47
1425.0,118.0,"B11_-1_2_1_Stitched[GFP 469,525]_013.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_013.tif",48
1599.0,170.0,"B11_-1_2_1_Stitched[GFP 469,525]_014.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_014.tif",49
1752.0,162.0,"B11_-1_2_1_Stitched[GFP 469,525]_015.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_015.tif",50
1875.0,192.0,"B11_-1_2_1_Stitched[GFP 469,525]_016.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_016.tif",51
2068.0,204.0,"B11_-1_2_1_Stitched[GFP 469,525]_017.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_017.tif",52
2258.0,244.0,"B11_-1_2_1_Stitched[GFP 469,525]_018.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_018.tif",53
2442.0,258.0,"B11_-1_2_1_Stitched[GFP 469,525]_019.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_019.tif",54
2641.0,283.0,"B11_-1_2_1_Stitched[GFP 469,525]_020.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_020.tif",55
2889.0,297.0,"B11_-1_2_1_Stitched[GFP 469,525]_021.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_021.tif",56
3097.0,313.0,"B11_-1_2_1_Stitched[GFP 469,525]_022.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_022.tif",57
3300.0,334.0,"B11_-1_2_1_Stitched[GFP 469,525]_023.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_023.tif",58
3444.0,411.0,"B11_-1_2_1_Stitched[GFP 469,525]_024.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_024.tif",59
3612.0,426.0,"B11_-1_2_1_Stitched[GFP 469,525]_025.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_025.tif",60
3789.0,481.0,"B11_-1_2_1_Stitched[GFP 469,525]_026.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_026.tif",61
3884.0,486.0,"B11_-1_2_1_Stitched[GFP 469,525]_027.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_027.tif",62
3961.0,515.0,"B11_-1_2_1_Stitched[GFP 469,525]_028.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_028.tif",63
4090.0,558.0,"B11_-1_2_1_Stitched[GFP 469,525]_029.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_029.tif",64
4119.0,621.0,"B11_-1_2_1_Stitched[GFP 469,525]_030.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_030.tif",65
4101.0,645.0,"B11_-1_2_1_Stitched[GFP 469,525]_031.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_031.tif",66
4033.0,701.0,"B11_-1_2_1_Stitched[GFP 469,525]_032.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_032.tif",67
4115.0,705.0,"B11_-1_2_1_Stitched[GFP 469,525]_033.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_033.tif",68
4031.0,739.0,"B11_-1_2_1_Stitched[GFP 469,525]_034.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_034.tif",69
3952.0,782.0,"B11_-1_2_1_Stitched[GFP 469,525]_035.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_035.tif",70
410.0,28.0,"B2_-1_2_1_Stitched[GFP 469,525]_001.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_001.tif",71
558.0,43.0,"B2_-1_2_1_Stitched[GFP 469,525]_002.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_002.tif",72
655.0,49.0,"B2_-1_2_1_Stitched[GFP 469,525]_003.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_003.tif",73
712.0,51.0,"B2_-1_2_1_Stitched[GFP 469,525]_004.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_004.tif",74
803.0,57.0,"B2_-1_2_1_Stitched[GFP 469,525]_005.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_005.tif",75
906.0,60.0,"B2_-1_2_1_Stitched[GFP 469,525]_006.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_006.tif",76
1099.0,77.0,"B2_-1_2_1_Stitched[GFP 469,525]_007.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_007.tif",77
1313.0,86.0,"B2_-1_2_1_Stitched[GFP 469,525]_008.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_008.tif",78
1480.0,103.0,"B2_-1_2_1_Stitched[GFP 469,525]_009.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_009.tif",79
1682.0,112.0,"B2_-1_2_1_Stitched[GFP 469,525]_010.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_010.tif",80
1925.0,133.0,"B2_-1_2_1_Stitched[GFP 469,525]_011.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_011.tif",81
2187.0,168.0,"B2_-1_2_1_Stitched[GFP 469,525]_012.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_012.tif",82
2589.0,176.0,"B2_-1_2_1_Stitched[GFP 469,525]_013.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_013.tif",83
2901.0,203.0,"B2_-1_2_1_Stitched[GFP 469,525]_014.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_014.tif",84
3193.0,234.0,"B2_-1_2_1_Stitched[GFP 469,525]_015.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_015.tif",85
3767.0,265.0,"B2_-1_2_1_Stitched[GFP 469,525]_016.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_016.tif",86
4326.0,321.0,"B2_-1_2_1_Stitched[GFP 469,525]_017.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_017.tif",87
4939.0,340.0,"B2_-1_2_1_Stitched[GFP 469,525]_018.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_018.tif",88
5312.0,354.0,"B2_-1_2_1_Stitched[GFP 469,525]_019.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_019.tif",89
5782.0,379.0,"B2_-1_2_1_Stitched[GFP 469,525]_020.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_020.tif",90
6362.0,431.0,"B2_-1_2_1_Stitched[GFP 469,525]_021.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_021.tif",91
6692.0,497.0,"B2_-1_2_1_Stitched[GFP 469,525]_022.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_022.tif",92
6937.0,534.0,"B2_-1_2_1_Stitched[GFP 469,525]_023.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_023.tif",93
7270.0,604.0,"B2_-1_2_1_Stitched[GFP 469,525]_024.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_024.tif",94
7525.0,645.0,"B2_-1_2_1_Stitched[GFP 469,525]_025.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_025.tif",95
7695.0,648.0,"B2_-1_2_1_Stitched[GFP 469,525]_026.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_026.tif",96
7742.0,719.0,"B2_-1_2_1_Stitched[GFP 469,525]_027.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_027.tif",97
7725.0,747.0,"B2_-1_2_1_Stitched[GFP 469,525]_028.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_028.tif",98
7779.0,798.0,"B2_-1_2_1_Stitched[GFP 469,525]_029.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_029.tif",99
7825.0,864.0,"B2_-1_2_1_Stitched[GFP 469,525]_030.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_030.tif",100
7759.0,963.0,"B2_-1_2_1_Stitched[GFP 469,525]_031.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_031.tif",101
7853.0,971.0,"B2_-1_2_1_Stitched[GFP 469,525]_032.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_032.tif",102
7819.0,1006.0,"B2_-1_2_1_Stitched[GFP 469,525]_033.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_033.tif",103
7914.0,1021.0,"B2_-1_2_1_Stitched[GFP 469,525]_034.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_034.tif",104
7971.0,1100.0,"B2_-1_2_1_Stitched[GFP 469,525]_035.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_035.tif",105
346.0,25.0,"B3_-1_2_1_Stitched[GFP 469,525]_001.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_001.tif",106
515.0,30.0,"B3_-1_2_1_Stitched[GFP 469,525]_002.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_002.tif",107
587.0,31.0,"B3_-1_2_1_Stitched[GFP 469,525]_003.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_003.tif",108
679.0,40.0,"B3_-1_2_1_Stitched[GFP 469,525]_004.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_004.tif",109
761.0,48.0,"B3_-1_2_1_Stitched[GFP 469,525]_005.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_005.tif",110
765.0,46.0,"B3_-1_2_1_Stitched[GFP 469,525]_006.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_006.tif",111
935.0,66.0,"B3_-1_2_1_Stitched[GFP 469,525]_007.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_007.tif",112
1131.0,74.0,"B3_-1_2_1_Stitched[GFP 469,525]_008.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_008.tif",113
1311.0,83.0,"B3_-1_2_1_Stitched[GFP 469,525]_009.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_009.tif",114
1461.0,100.0,"B3_-1_2_1_Stitched[GFP 469,525]_010.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_010.tif",115
1682.0,130.0,"B3_-1_2_1_Stitched[GFP 469,525]_011.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_011.tif",116
1931.0,150.0,"B3_-1_2_1_Stitched[GFP 469,525]_012.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_012.tif",117
2247.0,175.0,"B3_-1_2_1_Stitched[GFP 469,525]_013.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_013.tif",118
2597.0,198.0,"B3_-1_2_1_Stitched[GFP 469,525]_014.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_014.tif",119
2913.0,200.0,"B3_-1_2_1_Stitched[GFP 469,525]_015.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_015.tif",120
3375.0,264.0,"B3_-1_2_1_Stitched[GFP 469,525]_016.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_016.tif",121
3929.0,281.0,"B3_-1_2_1_Stitched[GFP 469,525]_017.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_017.tif",122
4495.0,323.0,"B3_-1_2_1_Stitched[GFP 469,525]_018.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_018.tif",123
5041.0,339.0,"B3_-1_2_1_Stitched[GFP 469,525]_019.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_019.tif",124
5510.0,394.0,"B3_-1_2_1_Stitched[GFP 469,525]_020.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_020.tif",125
6036.0,485.0,"B3_-1_2_1_Stitched[GFP 469,525]_021.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_021.tif",126
6497.0,520.0,"B3_-1_2_1_Stitched[GFP 469,525]_022.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_022.tif",127
6905.0,553.0,"B3_-1_2_1_Stitched[GFP 469,525]_023.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_023.tif",128
7138.0,595.0,"B3_-1_2_1_Stitched[GFP 469,525]_024.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_024.tif",129
7464.0,621.0,"B3_-1_2_1_Stitched[GFP 469,525]_025.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_025.tif",130
7646.0,671.0,"B3_-1_2_1_Stitched[GFP 469,525]_026.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_026.tif",131
7584.0,769.0,"B3_-1_2_1_Stitched[GFP 469,525]_027.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_027.tif",132
7670.0,788.0,"B3_-1_2_1_Stitched[GFP 469,525]_028.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_028.tif",133
7640.0,830.0,"B3_-1_2_1_Stitched[GFP 469,525]_029.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_029.tif",134
7690.0,847.0,"B3_-1_2_1_Stitched[GFP 469,525]_030.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_030.tif",135
7569.0,896.0,"B3_-1_2_1_Stitched[GFP 469,525]_031.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_031.tif",136
7572.0,919.0,"B3_-1_2_1_Stitched[GFP 469,525]_032.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_032.tif",137
7648.0,972.0,"B3_-1_2_1_Stitched[GFP 469,525]_033.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_033.tif",138
7762.0,1002.0,"B3_-1_2_1_Stitched[GFP 469,525]_034.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_034.tif",139
7726.0,1033.0,"B3_-1_2_1_Stitched[GFP 469,525]_035.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_035.tif",140
416.0,37.0,"B4_-1_2_1_Stitched[GFP 469,525]_001.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_001.tif",141
575.0,41.0,"B4_-1_2_1_Stitched[GFP 469,525]_002.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_002.tif",142
641.0,51.0,"B4_-1_2_1_Stitched[GFP 469,525]_003.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_003.tif",143
749.0,57.0,"B4_-1_2_1_Stitched[GFP 469,525]_004.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_004.tif",144
822.0,60.0,"B4_-1_2_1_Stitched[GFP 469,525]_005.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_005.tif",145
890.0,70.0,"B4_-1_2_1_Stitched[GFP 469,525]_006.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_006.tif",146
1026.0,83.0,"B4_-1_2_1_Stitched[GFP 469,525]_007.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_007.tif",147
1249.0,97.0,"B4_-1_2_1_Stitched[GFP 469,525]_008.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_008.tif",148
1423.0,107.0,"B4_-1_2_1_Stitched[GFP 469,525]_009.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_009.tif",149
1620.0,132.0,"B4_-1_2_1_Stitched[GFP 469,525]_010.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_010.tif",150
1872.0,147.0,"B4_-1_2_1_Stitched[GFP 469,525]_011.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_011.tif",151
2175.0,160.0,"B4_-1_2_1_Stitched[GFP 469,525]_012.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_012.tif",152
2516.0,195.0,"B4_-1_2_1_Stitched[GFP 469,525]_013.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_013.tif",153
2941.0,222.0,"B4_-1_2_1_Stitched[GFP 469,525]_014.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_014.tif",154
3368.0,252.0,"B4_-1_2_1_Stitched[GFP 469,525]_015.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_015.tif",155
3872.0,293.0,"B4_-1_2_1_Stitched[GFP 469,525]_016.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_016.tif",156
4492.0,321.0,"B4_-1_2_1_Stitched[GFP 469,525]_017.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_017.tif",157
5064.0,399.0,"B4_-1_2_1_Stitched[GFP 469,525]_018.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_018.tif",158
5496.0,424.0,"B4_-1_2_1_Stitched[GFP 469,525]_019.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_019.tif",159
6038.0,463.0,"B4_-1_2_1_Stitched[GFP 469,525]_020.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_020.tif",160
6532.0,513.0,"B4_-1_2_1_Stitched[GFP 469,525]_021.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_021.tif",161
6919.0,554.0,"B4_-1_2_1_Stitched[GFP 469,525]_022.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_022.tif",162
7298.0,568.0,"B4_-1_2_1_Stitched[GFP 469,525]_023.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_023.tif",163
7557.0,628.0,"B4_-1_2_1_Stitched[GFP 469,525]_024.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_024.tif",164
7581.0,686.0,"B4_-1_2_1_Stitched[GFP 469,525]_025.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_025.tif",165
7816.0,754.0,"B4_-1_2_1_Stitched[GFP 469,525]_026.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_026.tif",166
7718.0,823.0,"B4_-1_2_1_Stitched[GFP 469,525]_027.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_027.tif",167
7794.0,798.0,"B4_-1_2_1_Stitched[GFP 469,525]_028.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_028.tif",168
7813.0,845.0,"B4_-1_2_1_Stitched[GFP 469,525]_029.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_029.tif",169
7713.0,876.0,"B4_-1_2_1_Stitched[GFP 469,525]_030.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_030.tif",170
7681.0,932.0,"B4_-1_2_1_Stitched[GFP 469,525]_031.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_031.tif",171
7642.0,957.0,"B4_-1_2_1_Stitched[GFP 469,525]_032.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_032.tif",172
7622.0,970.0,"B4_-1_2_1_Stitched[GFP 469,525]_033.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_033.tif",173
7663.0,1056.0,"B4_-1_2_1_Stitched[GFP 469,525]_034.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_034.tif",174
7724.0,1041.0,"B4_-1_2_1_Stitched[GFP 469,525]_035.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_035.tif",175
412.0,31.0,"B5_-1_2_1_Stitched[GFP 469,525]_001.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_001.tif",176
534.0,33.0,"B5_-1_2_1_Stitched[GFP 469,525]_002.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_002.tif",177
590.0,42.0,"B5_-1_2_1_Stitched[GFP 469,525]_003.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_003.tif",178
654.0,52.0,"B5_-1_2_1_Stitched[GFP 469,525]_004.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_004.tif",179
707.0,54.0,"B5_-1_2_1_Stitched[GFP 469,525]_005.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_005.tif",180
783.0,64.0,"B5_-1_2_1_Stitched[GFP 469,525]_006.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_006.tif",181
913.0,75.0,"B5_-1_2_1_Stitched[GFP 469,525]_007.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_007.tif",182
1083.0,89.0,"B5_-1_2_1_Stitched[GFP 469,525]_008.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_008.tif",183
1224.0,95.0,"B5_-1_2_1_Stitched[GFP 469,525]_009.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_009.tif",184
1436.0,119.0,"B5_-1_2_1_Stitched[GFP 469,525]_010.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_010.tif",185
1653.0,114.0,"B5_-1_2_1_Stitched[GFP 469,525]_011.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_011.tif",186
1953.0,134.0,"B5_-1_2_1_Stitched[GFP 469,525]_012.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_012.tif",187
2247.0,162.0,"B5_-1_2_1_Stitched[GFP 469,525]_013.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_013.tif",188
2549.0,190.0,"B5_-1_2_1_Stitched[GFP 469,525]_014.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_014.tif",189
2921.0,209.0,"B5_-1_2_1_Stitched[GFP 469,525]_015.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_015.tif",190
3379.0,248.0,"B5_-1_2_1_Stitched[GFP 469,525]_016.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_016.tif",191
3911.0,254.0,"B5_-1_2_1_Stitched[GFP 469,525]_017.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_017.tif",192
4449.0,303.0,"B5_-1_2_1_Stitched[GFP 469,525]_018.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_018.tif",193
