Count_gfp_objects,Count_rfp_objects,FileName_gfp,FileName_rfp,ImageNumber
1.0,2287.0,"B2_-1_2_1_Stitched[GFP 469,525]_013.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_013.tif",45
1.0,2599.0,"B2_-1_2_1_Stitched[GFP 469,525]_014.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_014.tif",46
3.0,2728.0,"B2_-1_2_1_Stitched[GFP 469,525]_015.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_015.tif",47
1.0,3209.0,"B2_-1_2_1_Stitched[GFP 469,525]_016.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_016.tif",48
1.0,3551.0,"B2_-1_2_1_Stitched[GFP 469,525]_017.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_017.tif",49
3.0,3669.0,"B2_-1_2_1_Stitched[GFP 469,525]_018.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_018.tif",50
8.0,4029.0,"B2_-1_2_1_Stitched[GFP 469,525]_019.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_019.tif",51
6.0,4374.0,"B2_-1_2_1_Stitched[GFP 469,525]_020.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_020.tif",52
6.0,4554.0,"B2_-1_2_1_Stitched[GFP 469,525]_021.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_021.tif",53
7.0,4928.0,"B2_-1_2_1_Stitched[GFP 469,525]_022.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_022.tif",54
8.0,5010.0,"B2_-1_2_1_Stitched[GFP 469,525]_023.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_023.tif",55
7.0,5278.0,"B2_-1_2_1_Stitched[GFP 469,525]_024.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_024.tif",56
11.0,5429.0,"B2_-1_2_1_Stitched[GFP 469,525]_025.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_025.tif",57
6.0,5060.0,"B2_-1_2_1_Stitched[GFP 469,525]_026.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_026.tif",58
10.0,5228.0,"B2_-1_2_1_Stitched[GFP 469,525]_027.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_027.tif",59
15.0,5327.0,"B2_-1_2_1_Stitched[GFP 469,525]_028.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_028.tif",60
13.0,5349.0,"B2_-1_2_1_Stitched[GFP 469,525]_029.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_029.tif",61
20.0,5353.0,"B2_-1_2_1_Stitched[GFP 469,525]_030.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_030.tif",62
25.0,5421.0,"B2_-1_2_1_Stitched[GFP 469,525]_031.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_031.tif",63
23.0,5360.0,"B2_-1_2_1_Stitched[GFP 469,525]_032.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_032.tif",64
51.0,561.0,"B3_-1_2_1_Stitched[GFP 469,525]_001.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_001.tif",65
