wt,braf,kras,braf-kras,wt_err,braf_err,kras_err,braf-kras_err,drug_conc
0.03880662589946559,0.03751865633995106,0.03587769893555265,0.03462867830103732,0.0013527786194775238,0.0010355712439992439,0.0002697044895705837,0.0012111935730288305,0.0
0.039076236839957666,0.0376774084375612,0.03612534901853323,0.036446628442451855,0.0003206232922557334,0.000413547208901965,0.0002706451240307023,4.075063405492422e-05,7.500000000000001e-09
0.03296459758089453,0.03536598335151727,0.03412222153727306,0.03431971896832104,0.00017628381421831788,0.00030096802425779687,0.0005406634991417901,0.0004530170759992199,2.2000000000000002e-08
0.02177155610821442,0.030719948681452194,0.03414420143878121,0.03174128435188622,0.00027068547435406753,0.00035941693477887295,0.0002721518492718503,0.00010918682767126412,6.7e-08
0.018669582991548545,0.028432394696545737,0.03363795496949034,0.03064928655878976,1.9095452415085906e-05,0.0007202039065405357,0.0003060091869669803,0.0004996495124335304,2.0000000000000002e-07
0.018906131399649282,0.028302700694349644,0.03344838412234356,0.028729558818786582,0.00040345407568561894,0.0008207305262641773,0.0003974140274775372,0.00035607577142214553,6.000000000000001e-07
0.016700681869778074,0.02922236547942643,0.03368744057677509,0.02996119316916675,0.00040044478133310094,0.00028737009633244,0.00024935190979806396,0.000751610709242762,1.8000000000000001e-06
0.011636775808239757,0.01974440356182165,0.029250313446813364,0.024813844405662044,0.0004512055093586565,0.00019535674151238905,0.00015067733293568566,0.0010053601945293582,5.4e-06
