Count_gfp_objects,Count_rfp_objects,FileName_gfp,FileName_rfp,ImageNumber
2514.0,19475.0,"B11_-1_2_1_Stitched[GFP 469,525]_019.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_019.tif",44
2576.0,18568.0,"B11_-1_2_1_Stitched[GFP 469,525]_020.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_020.tif",45
2828.0,18384.0,"B11_-1_2_1_Stitched[GFP 469,525]_021.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_021.tif",46
2855.0,19091.0,"B11_-1_2_1_Stitched[GFP 469,525]_022.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_022.tif",47
3128.0,18547.0,"B11_-1_2_1_Stitched[GFP 469,525]_023.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_023.tif",48
3144.0,18974.0,"B11_-1_2_1_Stitched[GFP 469,525]_024.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_024.tif",49
3297.0,19065.0,"B11_-1_2_1_Stitched[GFP 469,525]_025.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_025.tif",50
62.0,357.0,"B2_-1_2_1_Stitched[GFP 469,525]_001.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_001.tif",51
81.0,585.0,"B2_-1_2_1_Stitched[GFP 469,525]_002.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_002.tif",52
104.0,716.0,"B2_-1_2_1_Stitched[GFP 469,525]_003.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_003.tif",53
112.0,794.0,"B2_-1_2_1_Stitched[GFP 469,525]_004.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_004.tif",54
126.0,898.0,"B2_-1_2_1_Stitched[GFP 469,525]_005.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_005.tif",55
138.0,1015.0,"B2_-1_2_1_Stitched[GFP 469,525]_006.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_006.tif",56
159.0,1099.0,"B2_-1_2_1_Stitched[GFP 469,525]_007.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_007.tif",57
193.0,1255.0,"B2_-1_2_1_Stitched[GFP 469,525]_008.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_008.tif",58
209.0,1432.0,"B2_-1_2_1_Stitched[GFP 469,525]_009.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_009.tif",59
259.0,1668.0,"B2_-1_2_1_Stitched[GFP 469,525]_010.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_010.tif",60
298.0,1852.0,"B2_-1_2_1_Stitched[GFP 469,525]_011.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_011.tif",61
327.0,2073.0,"B2_-1_2_1_Stitched[GFP 469,525]_012.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_012.tif",62
381.0,2493.0,"B2_-1_2_1_Stitched[GFP 469,525]_013.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_013.tif",63
419.0,2752.0,"B2_-1_2_1_Stitched[GFP 469,525]_014.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_014.tif",64
477.0,3071.0,"B2_-1_2_1_Stitched[GFP 469,525]_015.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_015.tif",65
520.0,3435.0,"B2_-1_2_1_Stitched[GFP 469,525]_016.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_016.tif",66
565.0,3805.0,"B2_-1_2_1_Stitched[GFP 469,525]_017.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_017.tif",67
630.0,4204.0,"B2_-1_2_1_Stitched[GFP 469,525]_018.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_018.tif",68
616.0,4458.0,"B2_-1_2_1_Stitched[GFP 469,525]_019.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_019.tif",69
729.0,4871.0,"B2_-1_2_1_Stitched[GFP 469,525]_020.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_020.tif",70
818.0,5339.0,"B2_-1_2_1_Stitched[GFP 469,525]_021.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_021.tif",71
866.0,5284.0,"B2_-1_2_1_Stitched[GFP 469,525]_022.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_022.tif",72
950.0,6140.0,"B2_-1_2_1_Stitched[GFP 469,525]_023.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_023.tif",73
1014.0,6181.0,"B2_-1_2_1_Stitched[GFP 469,525]_024.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_024.tif",74
1052.0,6114.0,"B2_-1_2_1_Stitched[GFP 469,525]_025.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_025.tif",75
53.0,333.0,"B3_-1_2_1_Stitched[GFP 469,525]_001.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_001.tif",76
82.0,576.0,"B3_-1_2_1_Stitched[GFP 469,525]_002.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_002.tif",77
92.0,675.0,"B3_-1_2_1_Stitched[GFP 469,525]_003.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_003.tif",78
99.0,783.0,"B3_-1_2_1_Stitched[GFP 469,525]_004.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_004.tif",79
114.0,873.0,"B3_-1_2_1_Stitched[GFP 469,525]_005.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_005.tif",80
120.0,1019.0,"B3_-1_2_1_Stitched[GFP 469,525]_006.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_006.tif",81
