Count_gfp_objects,Count_rfp_objects,FileName_gfp,FileName_rfp,ImageNumber
128.0,5949.0,"B10_-1_2_1_Stitched[GFP 469,525]_020.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_020.tif",20
151.0,6061.0,"B10_-1_2_1_Stitched[GFP 469,525]_021.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_021.tif",21
152.0,6179.0,"B10_-1_2_1_Stitched[GFP 469,525]_022.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_022.tif",22
179.0,6055.0,"B10_-1_2_1_Stitched[GFP 469,525]_023.tif","B10_-1_3_1_Stitched[Texas Red 586,647]_023.tif",23
22.0,3022.0,"B11_-1_2_1_Stitched[GFP 469,525]_001.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_001.tif",24
24.0,3151.0,"B11_-1_2_1_Stitched[GFP 469,525]_002.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_002.tif",25
31.0,3347.0,"B11_-1_2_1_Stitched[GFP 469,525]_003.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_003.tif",26
30.0,3706.0,"B11_-1_2_1_Stitched[GFP 469,525]_004.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_004.tif",27
32.0,3932.0,"B11_-1_2_1_Stitched[GFP 469,525]_005.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_005.tif",28
35.0,4005.0,"B11_-1_2_1_Stitched[GFP 469,525]_006.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_006.tif",29
46.0,4204.0,"B11_-1_2_1_Stitched[GFP 469,525]_007.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_007.tif",30
50.0,4125.0,"B11_-1_2_1_Stitched[GFP 469,525]_008.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_008.tif",31
57.0,4475.0,"B11_-1_2_1_Stitched[GFP 469,525]_009.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_009.tif",32
62.0,4470.0,"B11_-1_2_1_Stitched[GFP 469,525]_010.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_010.tif",33
71.0,4683.0,"B11_-1_2_1_Stitched[GFP 469,525]_011.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_011.tif",34
81.0,4695.0,"B11_-1_2_1_Stitched[GFP 469,525]_012.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_012.tif",35
88.0,5130.0,"B11_-1_2_1_Stitched[GFP 469,525]_013.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_013.tif",36
94.0,5045.0,"B11_-1_2_1_Stitched[GFP 469,525]_014.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_014.tif",37
126.0,5196.0,"B11_-1_2_1_Stitched[GFP 469,525]_015.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_015.tif",38
131.0,5197.0,"B11_-1_2_1_Stitched[GFP 469,525]_016.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_016.tif",39
156.0,5146.0,"B11_-1_2_1_Stitched[GFP 469,525]_017.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_017.tif",40
149.0,5433.0,"B11_-1_2_1_Stitched[GFP 469,525]_018.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_018.tif",41
187.0,5522.0,"B11_-1_2_1_Stitched[GFP 469,525]_019.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_019.tif",42
244.0,5488.0,"B11_-1_2_1_Stitched[GFP 469,525]_020.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_020.tif",43
270.0,5470.0,"B11_-1_2_1_Stitched[GFP 469,525]_021.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_021.tif",44
278.0,5459.0,"B11_-1_2_1_Stitched[GFP 469,525]_022.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_022.tif",45
270.0,5554.0,"B11_-1_2_1_Stitched[GFP 469,525]_023.tif","B11_-1_3_1_Stitched[Texas Red 586,647]_023.tif",46
22.0,3932.0,"B2_-1_2_1_Stitched[GFP 469,525]_001.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_001.tif",47
18.0,4387.0,"B2_-1_2_1_Stitched[GFP 469,525]_002.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_002.tif",48
21.0,4514.0,"B2_-1_2_1_Stitched[GFP 469,525]_003.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_003.tif",49
32.0,5468.0,"B2_-1_2_1_Stitched[GFP 469,525]_004.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_004.tif",50
25.0,5931.0,"B2_-1_2_1_Stitched[GFP 469,525]_005.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_005.tif",51
34.0,6336.0,"B2_-1_2_1_Stitched[GFP 469,525]_006.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_006.tif",52
47.0,6796.0,"B2_-1_2_1_Stitched[GFP 469,525]_007.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_007.tif",53
33.0,7458.0,"B2_-1_2_1_Stitched[GFP 469,525]_008.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_008.tif",54
37.0,7982.0,"B2_-1_2_1_Stitched[GFP 469,525]_009.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_009.tif",55
35.0,8686.0,"B2_-1_2_1_Stitched[GFP 469,525]_010.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_010.tif",56
32.0,8756.0,"B2_-1_2_1_Stitched[GFP 469,525]_011.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_011.tif",57
47.0,9018.0,"B2_-1_2_1_Stitched[GFP 469,525]_012.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_012.tif",58
43.0,9082.0,"B2_-1_2_1_Stitched[GFP 469,525]_013.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_013.tif",59
48.0,9469.0,"B2_-1_2_1_Stitched[GFP 469,525]_014.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_014.tif",60
41.0,9371.0,"B2_-1_2_1_Stitched[GFP 469,525]_015.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_015.tif",61
50.0,9379.0,"B2_-1_2_1_Stitched[GFP 469,525]_016.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_016.tif",62
53.0,9786.0,"B2_-1_2_1_Stitched[GFP 469,525]_017.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_017.tif",63
59.0,10012.0,"B2_-1_2_1_Stitched[GFP 469,525]_018.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_018.tif",64
65.0,10051.0,"B2_-1_2_1_Stitched[GFP 469,525]_019.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_019.tif",65
53.0,9442.0,"B2_-1_2_1_Stitched[GFP 469,525]_020.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_020.tif",66
77.0,10153.0,"B2_-1_2_1_Stitched[GFP 469,525]_021.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_021.tif",67
78.0,10263.0,"B2_-1_2_1_Stitched[GFP 469,525]_022.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_022.tif",68
80.0,10265.0,"B2_-1_2_1_Stitched[GFP 469,525]_023.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_023.tif",69
14.0,3710.0,"B3_-1_2_1_Stitched[GFP 469,525]_001.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_001.tif",70
17.0,4144.0,"B3_-1_2_1_Stitched[GFP 469,525]_002.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_002.tif",71
17.0,4616.0,"B3_-1_2_1_Stitched[GFP 469,525]_003.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_003.tif",72
15.0,5245.0,"B3_-1_2_1_Stitched[GFP 469,525]_004.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_004.tif",73
18.0,5587.0,"B3_-1_2_1_Stitched[GFP 469,525]_005.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_005.tif",74
23.0,6014.0,"B3_-1_2_1_Stitched[GFP 469,525]_006.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_006.tif",75
23.0,6490.0,"B3_-1_2_1_Stitched[GFP 469,525]_007.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_007.tif",76
21.0,7212.0,"B3_-1_2_1_Stitched[GFP 469,525]_008.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_008.tif",77
21.0,7959.0,"B3_-1_2_1_Stitched[GFP 469,525]_009.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_009.tif",78
24.0,8573.0,"B3_-1_2_1_Stitched[GFP 469,525]_010.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_010.tif",79
23.0,8634.0,"B3_-1_2_1_Stitched[GFP 469,525]_011.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_011.tif",80
30.0,9069.0,"B3_-1_2_1_Stitched[GFP 469,525]_012.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_012.tif",81
37.0,9083.0,"B3_-1_2_1_Stitched[GFP 469,525]_013.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_013.tif",82
29.0,9536.0,"B3_-1_2_1_Stitched[GFP 469,525]_014.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_014.tif",83
43.0,9493.0,"B3_-1_2_1_Stitched[GFP 469,525]_015.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_015.tif",84
38.0,9339.0,"B3_-1_2_1_Stitched[GFP 469,525]_016.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_016.tif",85
46.0,9696.0,"B3_-1_2_1_Stitched[GFP 469,525]_017.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_017.tif",86
55.0,9713.0,"B3_-1_2_1_Stitched[GFP 469,525]_018.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_018.tif",87
46.0,9827.0,"B3_-1_2_1_Stitched[GFP 469,525]_019.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_019.tif",88
62.0,10025.0,"B3_-1_2_1_Stitched[GFP 469,525]_020.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_020.tif",89
60.0,10107.0,"B3_-1_2_1_Stitched[GFP 469,525]_021.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_021.tif",90
62.0,10018.0,"B3_-1_2_1_Stitched[GFP 469,525]_022.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_022.tif",91
66.0,10590.0,"B3_-1_2_1_Stitched[GFP 469,525]_023.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_023.tif",92
17.0,3438.0,"B4_-1_2_1_Stitched[GFP 469,525]_001.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_001.tif",93
17.0,4008.0,"B4_-1_2_1_Stitched[GFP 469,525]_002.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_002.tif",94
20.0,4557.0,"B4_-1_2_1_Stitched[GFP 469,525]_003.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_003.tif",95
17.0,4887.0,"B4_-1_2_1_Stitched[GFP 469,525]_004.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_004.tif",96
17.0,5631.0,"B4_-1_2_1_Stitched[GFP 469,525]_005.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_005.tif",97
26.0,5934.0,"B4_-1_2_1_Stitched[GFP 469,525]_006.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_006.tif",98
23.0,6511.0,"B4_-1_2_1_Stitched[GFP 469,525]_007.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_007.tif",99
30.0,7025.0,"B4_-1_2_1_Stitched[GFP 469,525]_008.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_008.tif",100
35.0,7285.0,"B4_-1_2_1_Stitched[GFP 469,525]_009.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_009.tif",101
34.0,7357.0,"B4_-1_2_1_Stitched[GFP 469,525]_010.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_010.tif",102
32.0,7977.0,"B4_-1_2_1_Stitched[GFP 469,525]_011.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_011.tif",103
32.0,8259.0,"B4_-1_2_1_Stitched[GFP 469,525]_012.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_012.tif",104
33.0,8294.0,"B4_-1_2_1_Stitched[GFP 469,525]_013.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_013.tif",105
31.0,8571.0,"B4_-1_2_1_Stitched[GFP 469,525]_014.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_014.tif",106
40.0,8221.0,"B4_-1_2_1_Stitched[GFP 469,525]_015.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_015.tif",107
38.0,8589.0,"B4_-1_2_1_Stitched[GFP 469,525]_016.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_016.tif",108
40.0,8517.0,"B4_-1_2_1_Stitched[GFP 469,525]_017.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_017.tif",109
44.0,8989.0,"B4_-1_2_1_Stitched[GFP 469,525]_018.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_018.tif",110
44.0,8860.0,"B4_-1_2_1_Stitched[GFP 469,525]_019.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_019.tif",111
45.0,9134.0,"B4_-1_2_1_Stitched[GFP 469,525]_020.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_020.tif",112
49.0,8600.0,"B4_-1_2_1_Stitched[GFP 469,525]_021.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_021.tif",113
57.0,8519.0,"B4_-1_2_1_Stitched[GFP 469,525]_022.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_022.tif",114
61.0,8396.0,"B4_-1_2_1_Stitched[GFP 469,525]_023.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_023.tif",115
13.0,3997.0,"B5_-1_2_1_Stitched[GFP 469,525]_001.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_001.tif",116
11.0,4363.0,"B5_-1_2_1_Stitched[GFP 469,525]_002.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_002.tif",117
15.0,4946.0,"B5_-1_2_1_Stitched[GFP 469,525]_003.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_003.tif",118
21.0,5279.0,"B5_-1_2_1_Stitched[GFP 469,525]_004.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_004.tif",119
20.0,5480.0,"B5_-1_2_1_Stitched[GFP 469,525]_005.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_005.tif",120
23.0,6022.0,"B5_-1_2_1_Stitched[GFP 469,525]_006.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_006.tif",121
19.0,6532.0,"B5_-1_2_1_Stitched[GFP 469,525]_007.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_007.tif",122
27.0,7426.0,"B5_-1_2_1_Stitched[GFP 469,525]_008.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_008.tif",123
27.0,7829.0,"B5_-1_2_1_Stitched[GFP 469,525]_009.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_009.tif",124
28.0,8145.0,"B5_-1_2_1_Stitched[GFP 469,525]_010.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_010.tif",125
25.0,8403.0,"B5_-1_2_1_Stitched[GFP 469,525]_011.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_011.tif",126
39.0,8574.0,"B5_-1_2_1_Stitched[GFP 469,525]_012.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_012.tif",127
39.0,8417.0,"B5_-1_2_1_Stitched[GFP 469,525]_013.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_013.tif",128
33.0,9062.0,"B5_-1_2_1_Stitched[GFP 469,525]_014.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_014.tif",129
42.0,8504.0,"B5_-1_2_1_Stitched[GFP 469,525]_015.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_015.tif",130
42.0,8351.0,"B5_-1_2_1_Stitched[GFP 469,525]_016.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_016.tif",131
49.0,8621.0,"B5_-1_2_1_Stitched[GFP 469,525]_017.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_017.tif",132
66.0,9131.0,"B5_-1_2_1_Stitched[GFP 469,525]_018.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_018.tif",133
62.0,9301.0,"B5_-1_2_1_Stitched[GFP 469,525]_019.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_019.tif",134
58.0,9474.0,"B5_-1_2_1_Stitched[GFP 469,525]_020.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_020.tif",135
69.0,9027.0,"B5_-1_2_1_Stitched[GFP 469,525]_021.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_021.tif",136
79.0,9324.0,"B5_-1_2_1_Stitched[GFP 469,525]_022.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_022.tif",137
97.0,8945.0,"B5_-1_2_1_Stitched[GFP 469,525]_023.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_023.tif",138
26.0,3626.0,"B6_-1_2_1_Stitched[GFP 469,525]_001.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_001.tif",139
22.0,3880.0,"B6_-1_2_1_Stitched[GFP 469,525]_002.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_002.tif",140
26.0,4407.0,"B6_-1_2_1_Stitched[GFP 469,525]_003.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_003.tif",141
22.0,4787.0,"B6_-1_2_1_Stitched[GFP 469,525]_004.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_004.tif",142
27.0,5096.0,"B6_-1_2_1_Stitched[GFP 469,525]_005.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_005.tif",143
27.0,5724.0,"B6_-1_2_1_Stitched[GFP 469,525]_006.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_006.tif",144
32.0,5972.0,"B6_-1_2_1_Stitched[GFP 469,525]_007.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_007.tif",145
35.0,6597.0,"B6_-1_2_1_Stitched[GFP 469,525]_008.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_008.tif",146
33.0,6616.0,"B6_-1_2_1_Stitched[GFP 469,525]_009.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_009.tif",147
40.0,7283.0,"B6_-1_2_1_Stitched[GFP 469,525]_010.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_010.tif",148
39.0,7602.0,"B6_-1_2_1_Stitched[GFP 469,525]_011.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_011.tif",149
47.0,7768.0,"B6_-1_2_1_Stitched[GFP 469,525]_012.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_012.tif",150
55.0,8188.0,"B6_-1_2_1_Stitched[GFP 469,525]_013.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_013.tif",151
57.0,8235.0,"B6_-1_2_1_Stitched[GFP 469,525]_014.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_014.tif",152
55.0,8312.0,"B6_-1_2_1_Stitched[GFP 469,525]_015.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_015.tif",153
63.0,8353.0,"B6_-1_2_1_Stitched[GFP 469,525]_016.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_016.tif",154
67.0,8485.0,"B6_-1_2_1_Stitched[GFP 469,525]_017.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_017.tif",155
92.0,8682.0,"B6_-1_2_1_Stitched[GFP 469,525]_018.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_018.tif",156
82.0,8972.0,"B6_-1_2_1_Stitched[GFP 469,525]_019.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_019.tif",157
98.0,8711.0,"B6_-1_2_1_Stitched[GFP 469,525]_020.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_020.tif",158
115.0,8783.0,"B6_-1_2_1_Stitched[GFP 469,525]_021.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_021.tif",159
105.0,9101.0,"B6_-1_2_1_Stitched[GFP 469,525]_022.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_022.tif",160
140.0,8941.0,"B6_-1_2_1_Stitched[GFP 469,525]_023.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_023.tif",161
28.0,3457.0,"B7_-1_2_1_Stitched[GFP 469,525]_001.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_001.tif",162
22.0,3722.0,"B7_-1_2_1_Stitched[GFP 469,525]_002.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_002.tif",163
25.0,4264.0,"B7_-1_2_1_Stitched[GFP 469,525]_003.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_003.tif",164
19.0,4350.0,"B7_-1_2_1_Stitched[GFP 469,525]_004.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_004.tif",165
23.0,4869.0,"B7_-1_2_1_Stitched[GFP 469,525]_005.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_005.tif",166
31.0,5115.0,"B7_-1_2_1_Stitched[GFP 469,525]_006.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_006.tif",167
39.0,5591.0,"B7_-1_2_1_Stitched[GFP 469,525]_007.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_007.tif",168
44.0,5762.0,"B7_-1_2_1_Stitched[GFP 469,525]_008.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_008.tif",169
41.0,5769.0,"B7_-1_2_1_Stitched[GFP 469,525]_009.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_009.tif",170
52.0,6275.0,"B7_-1_2_1_Stitched[GFP 469,525]_010.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_010.tif",171
53.0,6807.0,"B7_-1_2_1_Stitched[GFP 469,525]_011.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_011.tif",172
54.0,6811.0,"B7_-1_2_1_Stitched[GFP 469,525]_012.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_012.tif",173
70.0,7216.0,"B7_-1_2_1_Stitched[GFP 469,525]_013.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_013.tif",174
68.0,7322.0,"B7_-1_2_1_Stitched[GFP 469,525]_014.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_014.tif",175
80.0,7456.0,"B7_-1_2_1_Stitched[GFP 469,525]_015.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_015.tif",176
98.0,7590.0,"B7_-1_2_1_Stitched[GFP 469,525]_016.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_016.tif",177
92.0,7515.0,"B7_-1_2_1_Stitched[GFP 469,525]_017.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_017.tif",178
99.0,7724.0,"B7_-1_2_1_Stitched[GFP 469,525]_018.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_018.tif",179
129.0,7862.0,"B7_-1_2_1_Stitched[GFP 469,525]_019.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_019.tif",180
132.0,7653.0,"B7_-1_2_1_Stitched[GFP 469,525]_020.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_020.tif",181
166.0,7698.0,"B7_-1_2_1_Stitched[GFP 469,525]_021.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_021.tif",182
161.0,7839.0,"B7_-1_2_1_Stitched[GFP 469,525]_022.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_022.tif",183
180.0,7545.0,"B7_-1_2_1_Stitched[GFP 469,525]_023.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_023.tif",184
26.0,3089.0,"B8_-1_2_1_Stitched[GFP 469,525]_001.tif","B8_-1_3_1_Stitched[Texas Red 586,647]_001.tif",185
28.0,3338.0,"B8_-1_2_1_Stitched[GFP 469,525]_002.tif","B8_-1_3_1_Stitched[Texas Red 586,647]_002.tif",186
25.0,3341.0,"B8_-1_2_1_Stitched[GFP 469,525]_003.tif","B8_-1_3_1_Stitched[Texas Red 586,647]_003.tif",187
23.0,3798.0,"B8_-1_2_1_Stitched[GFP 469,525]_004.tif","B8_-1_3_1_Stitched[Texas Red 586,647]_004.tif",188
31.0,3912.0,"B8_-1_2_1_Stitched[GFP 469,525]_005.tif","B8_-1_3_1_Stitched[Texas Red 586,647]_005.tif",189
39.0,4149.0,"B8_-1_2_1_Stitched[GFP 469,525]_006.tif","B8_-1_3_1_Stitched[Texas Red 586,647]_006.tif",190
32.0,4078.0,"B8_-1_2_1_Stitched[GFP 469,525]_007.tif","B8_-1_3_1_Stitched[Texas Red 586,647]_007.tif",191
39.0,4552.0,"B8_-1_2_1_Stitched[GFP 469,525]_008.tif","B8_-1_3_1_Stitched[Texas Red 586,647]_008.tif",192
37.0,4520.0,"B8_-1_2_1_Stitched[GFP 469,525]_009.tif","B8_-1_3_1_Stitched[Texas Red 586,647]_009.tif",193
